form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00458000,500478073,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-12-06,10.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478072,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-12-12,30.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478071,,,ORG,Bank Of America,,,,,,3 Dupont Cir NW,,Washington,DC,200361108,,,2024-12-26,5.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478430,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-11-29,5000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478442,,,ORG,Bee Compliance LLC,,,,,,611 Pennsylvania Ave SE,# 192,Washington,DC,200034303,,,2024-12-17,5000.00,0.00,Compliance Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478431,,,ORG,"Blue Spring Strategies, LLC.",,,,,,8201 Schrider St,Apt 6,Silver Spring,MD,209104637,,,2024-11-29,2475.00,0.00,Fundraising Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478749,,,IND,,Brown,Lily,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,3081.94,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478764,,,IND,,Brown,Lily,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,3081.94,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478588,,,IND,,Brown,Lily,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-17,84.71,0.00,Travel Reimbursement,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478778,,,IND,,Brown,Lily,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,3232.50,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478075,,,ORG,Care First,,,,,,840 1St St NE,,Washington,DC,200650003,,,2024-12-02,526.54,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478076,,,ORG,Care First,,,,,,840 1St St NE,,Washington,DC,200650003,,,2024-12-03,13270.29,0.00,Health Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478586,,,IND,,Cersonsky,James,,,,9 Wychwood Ln,,Oxford,CT,064781850,,,2024-12-17,1540.00,0.00,GOTV Consulting,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478432,,,ORG,Daisychain,,,,,,1399 Ulster Ave,,Kingston,NY,124011514,,,2024-11-29,1687.62,0.00,SMS Texting,,C00019331,DEMOCRATIC PARTY OF WISCONSIN FEDERAL,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478696,,,ORG,Eagle Bank,,,,,,1725 I St NW,Ste 1,Washington,DC,200062429,,,2024-12-04,20.00,0.00,Bank Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478433,,,ORG,"Everyaction, Inc.",,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-11-29,7059.60,0.00,Advocacy Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478443,,,ORG,"Everyaction, Inc.",,,,,,1445 New York Ave NW,Ste 200,Washington,DC,200052158,,,2024-12-17,3561.60,0.00,Compliance Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478434,,,ORG,"Financial Innovations, Inc.",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,,,2024-11-29,43.65,0.00,Marketing & Promotion,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478444,,,ORG,"Financial Innovations, Inc.",,,,,,1 Weingeroff Blvd,,Cranston,RI,029104009,,,2024-12-17,35.00,0.00,Marketing & Promotion,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478079,,,ORG,First Insurance Funding,,,,,,PO Box 7000,,Carol Stream,IL,601977000,,,2024-12-09,3538.04,0.00,Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478750,,,IND,,Freeman,Sarah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,1907.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478765,,,IND,,Freeman,Sarah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,1907.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478779,,,IND,,Freeman,Sarah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,2124.49,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478084,,,ORG,Godaddy.Com,,,,,,14455 N Hayden Rd,Ste 219,Scottsdale,AZ,852606993,,,2024-12-18,22.17,0.00,Website Domain,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478751,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,5512.81,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478766,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,5512.81,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478780,,,IND,,Green,Adam,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,6701.91,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478752,,,IND,,Hackett,Sawyer,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,2169.58,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478767,,,IND,,Hackett,Sawyer,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,2169.58,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478781,,,IND,,Hackett,Sawyer,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,2293.28,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478753,,,IND,,Jasny,Ethan,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,87.23,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478754,,,IND,,Kearney,Ryan,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,1987.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478768,,,IND,,Kearney,Ryan,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,1987.47,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478782,,,IND,,Kearney,Ryan,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,2167.99,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478755,,,IND,,Lydon,Emma,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,3245.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478769,,,IND,,Lydon,Emma,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,3245.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478783,,,IND,,Lydon,Emma,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,3459.51,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478437,,,ORG,MBA Consulting Group,,,,,,530 8Th St SE,,Washington,DC,200032834,,,2024-11-29,6000.00,0.00,Accounting Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478589,,,ORG,MBA Consulting Group,,,,,,530 8Th St SE,,Washington,DC,200032834,,,2024-12-17,6000.00,0.00,Accounting Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478590,,,ORG,Meltwater News US Inc,,,,,,225 Bush St,Ste 1000,San Francisco,CA,941044215,,,2024-12-17,1437.50,0.00,Computer Software,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478592,,,ORG,New York State Insurance Fund,,,,,,PO Box 66699,,Albany,NY,122066699,,,2024-12-17,452.30,0.00,Disability Insurance,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478591,,,ORG,NordEast Digital,,,,,,201 6Th St SE,Ste 220,Minneapolis,MN,554141174,,,2024-12-17,3150.00,0.00,Email Services,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478694,,,ORG,Payroll Data Processing,,,,,,3501 E Frontage Rd,Ste 350,Tampa,FL,336071723,,,2024-11-27,250.55,0.00,Payroll Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478695,,,ORG,Payroll Data Processing,,,,,,3501 E Frontage Rd,Ste 350,Tampa,FL,336071723,,,2024-11-27,20791.94,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478697,,,ORG,Payroll Data Processing,,,,,,3501 E Frontage Rd,Ste 350,Tampa,FL,336071723,,,2024-12-12,301.68,0.00,Payroll Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478700,,,ORG,Payroll Data Processing,,,,,,3501 E Frontage Rd,Ste 350,Tampa,FL,336071723,,,2024-12-12,20771.52,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478701,,,ORG,Payroll Data Processing,,,,,,3501 E Frontage Rd,Ste 350,Tampa,FL,336071723,,,2024-12-30,266.85,0.00,Payroll Processing Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478702,,,ORG,Payroll Data Processing,,,,,,3501 E Frontage Rd,Ste 350,Tampa,FL,336071723,,,2024-12-30,20407.87,0.00,Payroll Taxes,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478438,,,ORG,Persistent Productions LLC,,,,,,9 Mount Pleasant St,,Rockport,MA,019661676,,,2024-11-29,550.00,0.00,Media Production,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478756,,,IND,,Register,Sydney,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,2712.65,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478770,,,IND,,Register,Sydney,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,2712.65,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478784,,,IND,,Register,Sydney,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,2989.70,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478757,,,IND,,Riddle,Hannah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,2685.38,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478771,,,IND,,Riddle,Hannah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,2685.38,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478577,,,IND,,Riddle,Hannah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-17,1109.33,0.00,Reimbursement - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478584,500478577,SB21B,ORG,Amtrak,,,,,,40 Massachusetts Ave NE,,Washington,DC,200024225,,,2024-12-17,19.68,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478585,500478577,SB21B,ORG,HyVee,,,,,,5820 Westown Pkwy,,West Des Moines,IA,502668223,,,2024-12-17,36.95,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478582,500478577,SB21B,ORG,Payless Car Rental,,,,,,PO Box 699000,,Tulsa,OK,741699000,,,2024-12-17,899.72,0.00,Car Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478581,500478577,SB21B,ORG,Shell,,,,,,1637 S Saunders St,,Raleigh,NC,276032311,,,2024-12-17,35.89,0.00,Gas,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478583,500478577,SB21B,ORG,Smitty's Garage,,,,,,7610 Dodge St,,Omaha,NE,681143635,,,2024-12-17,16.48,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478578,500478577,SB21B,ORG,Starbucks Coffee,,,,,,2401 Utah Ave S,Ste 800,Seattle,WA,981341435,,,2024-12-17,10.80,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478580,500478577,SB21B,ORG,Target,,,,,,3100 14Th St NW,Ste 201,Washington,DC,200102478,,,2024-12-17,13.28,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478579,500478577,SB21B,ORG,"Uber Technologies, Inc.",,,,,,182 Howard St,# 8,San Francisco,CA,941051611,,,2024-12-17,76.53,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478785,,,IND,,Riddle,Hannah,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,2872.69,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478758,,,IND,,Rouda,Keith,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,2359.50,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478772,,,IND,,Rouda,Keith,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,2359.50,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478786,,,IND,,Rouda,Keith,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,2563.27,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478439,,,ORG,"Sandler, Reiff, Lamb, Rosenstein & Birkenstock, PC",,,,,,1090 Vermont Ave NW,Ste 750,Washington,DC,200054970,,,2024-11-29,820.00,0.00,Legal Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478440,,,ORG,"Sandler, Reiff, Lamb, Rosenstein & Birkenstock, PC",,,,,,1090 Vermont Ave NW,Ste 750,Washington,DC,200054970,,,2024-11-29,1537.50,0.00,Legal Fees,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478759,,,IND,,Stephens,Aaron,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,3369.54,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478773,,,IND,,Stephens,Aaron,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,3369.54,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478787,,,IND,,Stephens,Aaron,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,3602.12,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478760,,,IND,,Taylor,Stephanie,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,6045.09,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478774,,,IND,,Taylor,Stephanie,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,6045.09,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478788,,,IND,,Taylor,Stephanie,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,6233.41,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478761,,,IND,,Thordsen,Kyra,Sloane,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,1899.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478775,,,IND,,Thordsen,Kyra,Sloane,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,1899.98,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478789,,,IND,,Thordsen,Kyra,Sloane,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-30,2107.77,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478762,,,IND,,Van Wye,Joseph,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-11-27,3510.40,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478776,,,IND,,Van Wye,Joseph,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-12,3510.40,0.00,Salaries & Wages,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478587,,,IND,,Van Wye,Joseph,,,,1629 K St NW,Ste 300,Washington,DC,200061631,,,2024-12-17,1805.36,0.00,Reimbursement - See Below,,,,,,,,,,,,,,,,,,,,
SB21B,C00458000,500478840,500478587,SB21B,ORG,7-Eleven,,,,,,2305 Brown Ave,,Manchester,NH,031036813,,,2024-12-17,44.52,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478856,500478587,SB21B,ORG,Aladdin's Kitchen,,,,,,1782 Florida Ave NW,,Washington,DC,200092658,,,2024-12-17,70.22,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478841,500478587,SB21B,ORG,Burger King,,,,,,5505 Waterford District Dr,,Miami,FL,331262029,,,2024-12-17,5.71,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478864,500478587,SB21B,ORG,Catherine Rooney's,,,,,,1616 Delaware Ave,,Wilmington,DE,198063304,,,2024-12-17,20.50,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478861,500478587,SB21B,ORG,Chancery Market,,,,,,1313 N Market St,,Wilmington,DE,198016101,,,2024-12-17,17.99,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478860,500478587,SB21B,ORG,Commonplace Coffee,,,,,,1501 Buena Vista St,,Pittsburgh,PA,152124031,,,2024-12-17,33.06,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478859,500478587,SB21B,ORG,Dancing Gnome Brewery,,,,,,1025 Main St,,Pittsburgh,PA,15215,,,2024-12-17,9.00,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478847,500478587,SB21B,ORG,Delaware Department Of Transportation,,,,,,2230 Hessler Blvd,,New Castle,DE,197206305,,,2024-12-17,5.00,0.00,Tolls,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478857,500478587,SB21B,ORG,Doce Taqueria,,,,,,1302 E Carson St,,Pittsburgh,PA,152031510,,,2024-12-17,53.02,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478838,500478587,SB21B,ORG,Dunkin' Donuts,,,,,,130 Royall St,,Canton,MA,020211010,,,2024-12-17,9.63,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478851,500478587,SB21B,ORG,Elemantary Coffee,,,,,,256 North St,,Harrisburg,PA,171011100,,,2024-12-17,19.25,0.00,Meals,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478832,500478587,SB21B,ORG,Expedia,,,,,,4200 150Th Ave NE,,Redmond,WA,980525302,,,2024-12-17,22.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478834,500478587,SB21B,ORG,Expedia,,,,,,4200 150Th Ave NE,,Redmond,WA,980525302,,,2024-12-17,60.00,0.00,Travel,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478833,500478587,SB21B,ORG,Hertz Rent A Car,,,,,,1200 Airport Dr,,South Burlington,VT,054036028,,,2024-12-17,95.28,0.00,Car Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478844,500478587,SB21B,ORG,Hertz Rent A Car,,,,,,1200 Airport Dr,,South Burlington,VT,054036028,,,2024-12-17,396.96,0.00,Car Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478878,500478587,SB21B,ORG,Hertz Rent A Car,,,,,,1200 Airport Dr,,South Burlington,VT,054036028,,,2024-12-17,122.88,0.00,Car Rental,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00458000,500478836,500478587,SB21B,ORG,IHG Hotels & Resorts,,,,,,3 Ravinia Dr,Ste 100,Atlanta,GA,303462121,,,2024-12-17,168.19,0.00,Lodging,,,,,,,,,,,,,,,,,,,X,*
