form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB22,C00867937,SB22.1037657,,,PTY,KANSAS REPUBLICAN PARTY,,,,,,PO BOX 14004,,LENEXA,KS,66285,,,2024-11-08,145338.67,,TRANSFER OF NET PROCEEDS,,C00004606
SB22,C00867937,SB22.1030682,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-10-17,99630.00,,TRANSFER OF NET PROCEEDS,,C00003111
SB22,C00867937,SB22.1032936,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-10-24,135000.00,,TRANSFER OF NET PROCEEDS,,C00003111
SB22,C00867937,SB22.1037658,,,PTY,MAINE REPUBLICAN PARTY,,,,,,9 HIGGINS STREET,,AUGUSTA,ME,04330,,,2024-11-08,43198.92,,TRANSFER OF NET PROCEEDS,,C00003111
SB22,C00867937,SB22.1030670,,,PTY,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 631,,ANNAPOLIS,MD,21404,,,2024-10-17,154440.00,,TRANSFER OF NET PROCEEDS,,C00120055
SB22,C00867937,SB22.1037659,,,PTY,MARYLAND REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 631,,ANNAPOLIS,MD,21404,,,2024-11-08,225500.00,,TRANSFER OF NET PROCEEDS,,C00120055
SB22,C00867937,SB22.1030671,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE. 5650,WOBURN,MA,01801,,,2024-10-17,160380.00,,TRANSFER OF NET PROCEEDS,,C00042622
SB22,C00867937,SB22.1032937,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE. 5650,WOBURN,MA,01801,,,2024-10-24,200880.00,,TRANSFER OF NET PROCEEDS,,C00042622
SB22,C00867937,SB22.1037660,,,PTY,MASSACHUSETTS REPUBLICAN PARTY,,,,,,400 WEST CUMMINGS PARK,STE. 5650,WOBURN,MA,01801,,,2024-11-08,62868.00,,TRANSFER OF NET PROCEEDS,,C00042622
SB22,C00867937,SB22.1030693,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,3450 ALPINE AVE NW,BOX 332,GRAND RAPIDS,MI,49544,,,2024-10-17,108000.00,,TRANSFER OF NET PROCEEDS,,C00041160
SB22,C00867937,SB22.1032938,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,3450 ALPINE AVE NW,BOX 332,GRAND RAPIDS,MI,49544,,,2024-10-24,144000.00,,TRANSFER OF NET PROCEEDS,,C00041160
SB22,C00867937,SB22.1037661,,,PTY,MICHIGAN REPUBLICAN PARTY,,,,,,3450 ALPINE AVE NW,BOX 332,GRAND RAPIDS,MI,49544,,,2024-11-08,72250.60,,TRANSFER OF NET PROCEEDS,,C00041160
SB22,C00867937,SB22.1030657,,,PTY,MISSISSIPPI REPUBLICAN PARTY,,,,,,P.O. BOX 60,,JACKSON,MS,39205,,,2024-10-17,355500.00,,TRANSFER OF NET PROCEEDS,,C00084368
SB22,C00867937,SB22.1037814,,,PTY,MISSISSIPPI REPUBLICAN PARTY,,,,,,P.O. BOX 60,,JACKSON,MS,39205,,,2024-11-14,402464.73,,TRANSFER OF NET PROCEEDS,,C00084368
SB22,C00867937,SB22.1037827,,,PTY,MISSOURI REPUBLICAN STATE COMMITTEE - FEDERAL,,,,,,PO BOX 73,,JEFFERSON CITY,MO,65102,,,2024-11-14,397373.53,,TRANSFER OF NET PROCEEDS,,C00008664
SB22,C00867937,SB22.1030679,,,PTY,MONTANA REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,PO BOX 935,,HELENA,MT,59624,,,2024-10-17,106020.00,,TRANSFER OF NET PROCEEDS,,C00008086
SB22,C00867937,SB22.1030699,,,PTY,NEBRASKA REPUBLICAN PARTY,,,,,,1610 N ST,,LINCOLN,NE,68508,,,2024-10-17,90000.00,,TRANSFER OF NET PROCEEDS,,C00032334
SB22,C00867937,SB22.1037662,,,PTY,NEBRASKA REPUBLICAN PARTY,,,,,,1610 N ST,,LINCOLN,NE,68508,,,2024-11-08,230752.67,,TRANSFER OF NET PROCEEDS,,C00032334
SB22,C00867937,SB22.1030685,,,PTY,NEVADA REPUBLICAN CENTRAL COMMITTEE,,,,,,840 S RANCHO DR SUITE 4-800,,LAS VEGAS,NV,89106,,,2024-10-17,99900.00,,TRANSFER OF NET PROCEEDS,,C00082925
SB22,C00867937,SB22.1037815,,,PTY,NEVADA REPUBLICAN CENTRAL COMMITTEE,,,,,,840 S RANCHO DR SUITE 4-800,,LAS VEGAS,NV,89106,,,2024-11-14,146063.39,,TRANSFER OF NET PROCEEDS,,C00082925
SB22,C00867937,SB22.1030675,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,,,,,,10 WATER ST,,CONCORD,NH,33014,,,2024-10-17,108000.00,,TRANSFER OF NET PROCEEDS,,C00136457
SB22,C00867937,SB22.1037816,,,PTY,NEW HAMPSHIRE REPUBLICAN STATE COMMITTEE,,,,,,10 WATER ST,,CONCORD,NH,33014,,,2024-11-14,154871.48,,TRANSFER OF NET PROCEEDS,,C00136457
SB22,C00867937,SB22.1030678,,,PTY,NEW JERSEY REPUBLICAN STATE COMMITTEE,,,,,,PO BOX 408,,BAYVILLE,NJ,08721,,,2024-10-17,108000.00,,TRANSFER OF NET PROCEEDS,,C00164418
SB22,C00867937,SB22.1037663,,,PTY,NEW JERSEY REPUBLICAN STATE COMMITTEE,,,,,,PO BOX 408,,BAYVILLE,NJ,08721,,,2024-11-08,150578.87,,TRANSFER OF NET PROCEEDS,,C00164418
SB22,C00867937,SB22.1030674,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH STREET,,RALEIGH,NC,27605,,,2024-10-17,117000.00,,TRANSFER OF NET PROCEEDS,,C00038505
SB22,C00867937,SB22.1037817,,,PTY,NORTH CAROLINA REPUBLICAN PARTY,,,,,,1506 HILLSBOROUGH STREET,,RALEIGH,NC,27605,,,2024-11-14,151159.12,,TRANSFER OF NET PROCEEDS,,C00038505
SB22,C00867937,SB22.1030700,,,PTY,NORTH DAKOTA REPUBLICAN PARTY,,,,,,1029 N. 5TH ST.,,BISMARCK,ND,58501,,,2024-10-17,97357.50,,TRANSFER OF NET PROCEEDS,,C00018929
SB22,C00867937,SB22.1037664,,,PTY,NORTH DAKOTA REPUBLICAN PARTY,,,,,,1029 N. 5TH ST.,,BISMARCK,ND,58501,,,2024-11-08,215257.76,,TRANSFER OF NET PROCEEDS,,C00018929
SB22,C00867937,SB22.1030669,,,PTY,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,,,,,,315 STATE ST,,ALBANY,NY,12210,,,2024-10-17,171000.00,,TRANSFER OF NET PROCEEDS,,C00055582
SB22,C00867937,SB22.1037818,,,PTY,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE,,,,,,315 STATE ST,,ALBANY,NY,12210,,,2024-11-14,224421.92,,TRANSFER OF NET PROCEEDS,,C00055582
SB22,C00867937,SB22.1030683,,,PTY,OHIO REPUBLICAN PARTY STATE CENTRAL & EXECUTIVE COMMITTEE,,,,,,471 EAST BROAD STREET,SUITE 1510,COLUMBUS,OH,43215,,,2024-10-17,101790.00,,TRANSFER OF NET PROCEEDS,,C00162339
SB22,C00867937,SB22.1037665,,,PTY,OHIO REPUBLICAN PARTY STATE CENTRAL & EXECUTIVE COMMITTEE,,,,,,471 EAST BROAD STREET,SUITE 1510,COLUMBUS,OH,43215,,,2024-11-08,138972.17,,TRANSFER OF NET PROCEEDS,,C00162339
SB22,C00867937,SB22.1030663,,,PTY,OKLAHOMA LEADERSHIP COUNCIL,,,,,,4031 N. LINCOLN BOULEVARD,,OKLAHOMA CITY,OK,73105,,,2024-10-17,164417.90,,TRANSFER OF NET PROCEEDS,,C00167213
SB22,C00867937,SB22.1032939,,,PTY,OKLAHOMA LEADERSHIP COUNCIL,,,,,,4031 N. LINCOLN BOULEVARD,,OKLAHOMA CITY,OK,73105,,,2024-10-24,182700.00,,TRANSFER OF NET PROCEEDS,,C00167213
SB22,C00867937,SB22.1037666,,,PTY,OKLAHOMA LEADERSHIP COUNCIL,,,,,,4031 N. LINCOLN BOULEVARD,,OKLAHOMA CITY,OK,73105,,,2024-11-08,75637.84,,TRANSFER OF NET PROCEEDS,,C00167213
SB22,C00867937,SB22.1030677,,,PTY,OREGON REPUBLICAN PARTY,,,,,,PO BOX 1586,,LAKE OSWEGO,OR,97035,,,2024-10-17,118800.00,,TRANSFER OF NET PROCEEDS,,C00153031
SB22,C00867937,SB22.1032940,,,PTY,OREGON REPUBLICAN PARTY,,,,,,PO BOX 1586,,LAKE OSWEGO,OR,97035,,,2024-10-24,122400.00,,TRANSFER OF NET PROCEEDS,,C00153031
SB22,C00867937,SB22.1037667,,,PTY,OREGON REPUBLICAN PARTY,,,,,,PO BOX 1586,,LAKE OSWEGO,OR,97035,,,2024-11-08,53608.90,,TRANSFER OF NET PROCEEDS,,C00153031
SB22,C00867937,SB22.1030687,,,PTY,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,,,,,,PO BOX 94083,,ALBUQUERQUE,NM,87199,,,2024-10-17,99000.00,,TRANSFER OF NET PROCEEDS,,C00020818
SB22,C00867937,SB22.1037668,,,PTY,REPUBLICAN CAMPAIGN COMMITTEE OF NEW MEXICO,,,,,,PO BOX 94083,,ALBUQUERQUE,NM,87199,,,2024-11-08,118473.32,,TRANSFER OF NET PROCEEDS,,C00020818
SB22,C00867937,SB22.1030684,,,PTY,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET,,HARRISBURG,PA,17110,,,2024-10-17,90000.00,,TRANSFER OF NET PROCEEDS,,C00044842
SB22,C00867937,SB22.1037819,,,PTY,REPUBLICAN FEDERAL COMMITTEE OF PENNSYLVANIA,,,,,,3501 NORTH FRONT STREET,,HARRISBURG,PA,17110,,,2024-11-14,158900.00,,TRANSFER OF NET PROCEEDS,,C00044842
SB22,C00867937,SB22.1030704,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-10-17,3865938.75,,TRANSFER OF NET PROCEEDS,,C00003418
SB22,C00867937,SB22.1033072,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-10-24,4713297.51,,TRANSFER OF NET PROCEEDS,,C00003418
SB22,C00867937,SB22.1037682,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-11-08,4428551.01,,TRANSFER OF NET PROCEEDS,,C00003418
SB22,C00867937,SB22.1037683,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-11-08,8809379.37,,TRANSFER OF NET PROCEEDS,,C00003418
SB22,C00867937,SB22.1037684,,,PTY,REPUBLICAN NATIONAL COMMITTEE,,,,,,310 FIRST ST SE,,WASHINGTON,DC,20003,,,2024-11-08,1765079.29,,TRANSFER OF NET PROCEEDS,,C00003418
SB22,C00867937,SB22.1030692,,,PTY,"REPUBLICAN PARTY OF ARIZONA, LLC",,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-10-17,94500.00,,TRANSFER OF NET PROCEEDS,,C00008227
SB22,C00867937,SB22.1037669,,,PTY,"REPUBLICAN PARTY OF ARIZONA, LLC",,,,,,3033 N CENTRAL AVE,SUITE 300,PHOENIX,AZ,85012,,,2024-11-08,157237.70,,TRANSFER OF NET PROCEEDS,,C00008227
SB22,C00867937,SB22.1030701,,,PTY,REPUBLICAN PARTY OF ARKANSAS,,,,,,1201 W 6TH ST,,LITTLE ROCK,AR,72201,,,2024-10-17,88357.50,,TRANSFER OF NET PROCEEDS,,C00084954
SB22,C00867937,SB22.1032941,,,PTY,REPUBLICAN PARTY OF ARKANSAS,,,,,,1201 W 6TH ST,,LITTLE ROCK,AR,72201,,,2024-10-24,153000.00,,TRANSFER OF NET PROCEEDS,,C00084954
SB22,C00867937,SB22.1037670,,,PTY,REPUBLICAN PARTY OF ARKANSAS,,,,,,1201 W 6TH ST,,LITTLE ROCK,AR,72201,,,2024-11-08,97266.70,,TRANSFER OF NET PROCEEDS,,C00084954
SB22,C00867937,SB22.1030688,,,PTY,REPUBLICAN PARTY OF FLORIDA,,,,,,420 E.  JEFFERSON STREET,,TALLAHASSEE,FL,32301,,,2024-10-17,90000.00,,TRANSFER OF NET PROCEEDS,,C00099259
SB22,C00867937,SB22.1037820,,,PTY,REPUBLICAN PARTY OF FLORIDA,,,,,,420 E.  JEFFERSON STREET,,TALLAHASSEE,FL,32301,,,2024-11-14,160720.19,,TRANSFER OF NET PROCEEDS,,C00099259
SB22,C00867937,SB22.1030661,,,PTY,REPUBLICAN PARTY OF GUAM,,,,,,P.O. BOX 8073,,TAMUNING,GU,96931,,,2024-10-17,146551.50,,TRANSFER OF NET PROCEEDS,,C00804930
SB22,C00867937,SB22.1037671,,,PTY,REPUBLICAN PARTY OF GUAM,,,,,,P.O. BOX 8073,,TAMUNING,GU,96931,,,2024-11-08,264110.50,,TRANSFER OF NET PROCEEDS,,C00804930
SB22,C00867937,SB22.1030673,,,PTY,REPUBLICAN PARTY OF IOWA,,,,,,621 E 9TH ST,,DES MOINES,IA,50309,,,2024-10-17,115740.00,,TRANSFER OF NET PROCEEDS,,C00014498
SB22,C00867937,SB22.1037672,,,PTY,REPUBLICAN PARTY OF IOWA,,,,,,621 E 9TH ST,,DES MOINES,IA,50309,,,2024-11-08,159686.16,,TRANSFER OF NET PROCEEDS,,C00014498
SB22,C00867937,SB22.1030662,,,PTY,REPUBLICAN PARTY OF KENTUCKY,,,,,,PO BOX 1068,.,FRANKFORT,KY,40602,,,2024-10-17,117000.00,,TRANSFER OF NET PROCEEDS,,C00156810
SB22,C00867937,SB22.1037673,,,PTY,REPUBLICAN PARTY OF KENTUCKY,,,,,,PO BOX 1068,,FRANKFORT,KY,40602,,,2024-11-08,262094.56,,TRANSFER OF NET PROCEEDS,,C00156810
SB22,C00867937,SB22.1037680,,,PTY,REPUBLICAN PARTY OF LOUISIANA,,,,,,530 LAKELAND DR,STE 215,BATON ROUGE,LA,70802,,,2024-11-08,379170.83,,TRANSFER OF NET PROCEEDS,,C00187450
SB22,C00867937,SB22.1030686,,,PTY,REPUBLICAN PARTY OF MINNESOTA - FEDERAL,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,55439,,,2024-10-17,90000.00,,TRANSFER OF NET PROCEEDS,,C00001313
SB22,C00867937,SB22.1037681,,,PTY,REPUBLICAN PARTY OF MINNESOTA - FEDERAL,,,,,,7400 METRO BLVD,STE 424,MINNEAPOLIS,MN,55439,,,2024-11-08,134615.26,,TRANSFER OF NET PROCEEDS,,C00001313
SB22,C00867937,SB22.1030702,,,PTY,REPUBLICAN PARTY OF TEXAS,,,,,,PO BOX 2206,,AUSTIN,TX,78768,,,2024-10-17,72000.00,,TRANSFER OF NET PROCEEDS,,C00143743
SB22,C00867937,SB22.1037674,,,PTY,REPUBLICAN PARTY OF TEXAS,,,,,,PO BOX 2206,,AUSTIN,TX,78768,,,2024-11-08,145072.38,,TRANSFER OF NET PROCEEDS,,C00143743
SB22,C00867937,SB22.1030690,,,PTY,REPUBLICAN PARTY OF VIRGINIA INC.,,,,,,115 EAST GRACE STREET,,RICHMOND,VA,23219,,,2024-10-17,99000.00,,TRANSFER OF NET PROCEEDS,,C00001305
SB22,C00867937,SB22.1037821,,,PTY,REPUBLICAN PARTY OF VIRGINIA INC.,,,,,,115 EAST GRACE STREET,,RICHMOND,VA,23219,,,2024-11-14,131589.91,,TRANSFER OF NET PROCEEDS,,C00001305
SB22,C00867937,SB22.1030680,,,PTY,REPUBLICAN PARTY OF WISCONSIN,,,,,,ATTN: JORDAN WILEMAN,148 EAST JOHNSON STREET,MADISON,WI,53703,,,2024-10-17,100980.00,,TRANSFER OF NET PROCEEDS,,C00074450
SB22,C00867937,SB22.1037675,,,PTY,REPUBLICAN PARTY OF WISCONSIN,,,,,,ATTN: JORDAN WILEMAN,148 EAST JOHNSON STREET,MADISON,WI,53703,,,2024-11-08,138812.63,,TRANSFER OF NET PROCEEDS,,C00074450
SB22,C00867937,SB22.1030664,,,PTY,REPUBLICAN STATE COMMITTEE OF DELAWARE,,,,,,3408 LANCASTER PIKE,SUITE A,WILMINGTON,DE,19805,,,2024-10-17,165827.62,,TRANSFER OF NET PROCEEDS,,C00172510
SB22,C00867937,SB22.1037676,,,PTY,REPUBLICAN STATE COMMITTEE OF DELAWARE,,,,,,3408 LANCASTER PIKE,SUITE A,WILMINGTON,DE,19805,,,2024-11-08,246832.96,,TRANSFER OF NET PROCEEDS,,C00172510
SB22,C00867937,SB22.1030696,,,PTY,RHODE ISLAND REPUBLICAN STATE CENTRAL COMMITTEE,,,,,,1800 POST ROAD,SUITE 17-I,WARWICK,RI,02886,,,2024-10-17,425070.00,,TRANSFER OF NET PROCEEDS,,C00078196
SB22,C00867937,SB22.1030665,,,PTY,SOUTH CAROLINA REPUBLICAN PARTY,,,,,,1913 MARION ST.,,COLUMBIA,SC,29201,,,2024-10-17,139590.00,,TRANSFER OF NET PROCEEDS,,C00034033
SB22,C00867937,SB22.1037822,,,PTY,SOUTH CAROLINA REPUBLICAN PARTY,,,,,,1913 MARION ST.,,COLUMBIA,SC,29201,,,2024-11-14,257183.39,,TRANSFER OF NET PROCEEDS,,C00034033
SB22,C00867937,SB22.1030666,,,PTY,SOUTH DAKOTA REPUBLICAN PARTY,,,,,,PO BOX 1099,,PIERRE,SD,57501,,,2024-10-17,162000.00,,TRANSFER OF NET PROCEEDS,,C00044990
SB22,C00867937,SB22.1037823,,,PTY,SOUTH DAKOTA REPUBLICAN PARTY,,,,,,PO BOX 1099,,PIERRE,SD,57501,,,2024-11-14,253119.31,,TRANSFER OF NET PROCEEDS,,C00044990
SB22,C00867937,SB22.1030667,,,PTY,TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT,,,,,,ATTN: CHAIRMAN SCOTT GOLDEN,"''95 WHITE BRIDGE RD, SUITE 414''",NASHVILLE,TN,37205,,,2024-10-17,252000.00,,TRANSFER OF NET PROCEEDS,,C00040220
SB22,C00867937,SB22.1037824,,,PTY,TENNESSEE REPUBLICAN PARTY FEDERAL ELECTION ACCOUNT,,,,,,ATTN: CHAIRMAN SCOTT GOLDEN,"95 WHITE BRIDGE RD, SUITE 414",NASHVILLE,TN,37205,,,2024-11-14,422932.85,,TRANSFER OF NET PROCEEDS,,C00040220
SB22,C00867937,SB22.1030668,,,PTY,UTAH REPUBLICAN PARTY,,,,,,420 EAST SOUTH TEMBLE,STE 390,SALT LAKE CITY,UT,84111,,,2024-10-17,171000.00,,TRANSFER OF NET PROCEEDS,,C00089482
SB22,C00867937,SB22.1037825,,,PTY,UTAH REPUBLICAN PARTY,,,,,,420 EAST SOUTH TEMBLE,STE 390,SALT LAKE CITY,UT,84111,,,2024-11-14,239229.28,,TRANSFER OF NET PROCEEDS,,C00089482
SB22,C00867937,SB22.1030672,,,PTY,WASHINGTON STATE REPUBLICAN PARTY,,,,,,11811 NE 1ST ST. STE. A306,,BELLEVUE,WA,98005,,,2024-10-17,150705.23,,TRANSFER OF NET PROCEEDS,,C00031088
SB22,C00867937,SB22.1037677,,,PTY,WASHINGTON STATE REPUBLICAN PARTY,,,,,,11811 NE 1ST ST. STE. A306,,BELLEVUE,WA,98005,,,2024-11-08,223332.05,,TRANSFER OF NET PROCEEDS,,C00031088
SB22,C00867937,SB22.1030689,,,PTY,"WEST VIRGINIA REPUBLICAN PARTY, INC.",,,,,,"700 WASHINGTON STREET, EAST",SUITE 201,CHARLESTON,WV,25301,,,2024-10-17,90000.00,,TRANSFER OF NET PROCEEDS,,C00417063
SB22,C00867937,SB22.1037678,,,PTY,"WEST VIRGINIA REPUBLICAN PARTY, INC.",,,,,,"700 WASHINGTON STREET, EAST",SUITE 201,CHARLESTON,WV,25301,,,2024-11-08,117875.09,,TRANSFER OF NET PROCEEDS,,C00417063
SB22,C00867937,SB22.1030703,,,PTY,"WYOMING REPUBLICAN PARTY, INC",,,,,,1714 CAPITOL AVE,,CHEYENNE,WY,82001,,,2024-10-17,83691.82,,TRANSFER OF NET PROCEEDS,,C00005785
SB22,C00867937,SB22.1032942,,,PTY,"WYOMING REPUBLICAN PARTY, INC",,,,,,1714 CAPITOL AVE,,CHEYENNE,WY,82001,,,2024-10-24,109413.00,,TRANSFER OF NET PROCEEDS,,C00005785
SB22,C00867937,SB22.1037679,,,PTY,"WYOMING REPUBLICAN PARTY, INC",,,,,,1714 CAPITOL AVE,,CHEYENNE,WY,82001,,,2024-11-08,101110.59,,TRANSFER OF NET PROCEEDS,,C00005785
