form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00640433,SB21B.11756,,,ORG,Monogram Magic,,,,,,20381 Lake Forest Drive,,Lake Forest,CA,92630,,,2024-09-03,646.50,,Caps,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11822,,,ORG,Monogram Magic,,,,,,20381 Lake Forest Drive,,Lake Forest,CA,92630,,,2024-09-09,1108.10,,Caps,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11901,,,ORG,Monogram Magic,,,,,,20381 Lake Forest Drive,,Lake Forest,CA,92630,,,2024-09-23,492.96,,Booth Sales merchandise,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11681,,,ORG,"Press Print, Inc",,,,,,34428 Yucaipa Blvd,Suite E28,Yucaipa,CA,92399,,,2024-08-07,533.36,,Flyers,004,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11685,,,ORG,"Press Print, Inc",,,,,,34428 Yucaipa Blvd,Suite E28,Yucaipa,CA,92399,,,2024-08-14,3006.23,,Voter Guide Flyers,006,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11686,,,ORG,"Press Print, Inc",,,,,,34428 Yucaipa Blvd,Suite E28,Yucaipa,CA,92399,,,2024-08-14,964.90,,Fundraising merchandise,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11688,,,ORG,"Press Print, Inc",,,,,,34428 Yucaipa Blvd,Suite E28,Yucaipa,CA,92399,,,2024-08-20,1140.00,,T-shirts,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11755,,,ORG,"Press Print, Inc",,,,,,34428 Yucaipa Blvd,Suite E28,Yucaipa,CA,92399,,,2024-09-02,533.36,,Postcards,004,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11757,,,ORG,"Press Print, Inc",,,,,,34428 Yucaipa Blvd,Suite E28,Yucaipa,CA,92399,,,2024-09-05,3473.33,,T-shirts,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11823,,,ORG,"Press Print, Inc",,,,,,34428 Yucaipa Blvd,Suite E28,Yucaipa,CA,92399,,,2024-09-09,1736.93,,T-shirts,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11902,,,ORG,"Press Print, Inc",,,,,,34428 Yucaipa Blvd,Suite E28,Yucaipa,CA,92399,,,2024-09-23,113.14,,Postcards,004,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11819,,,ORG,Spectrum e-Commerce Solutions,,,,,,16401 Scientific Way,,Irvine,CA,92618,,,2024-09-07,296.31,,Car magnets,001,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11887,,,ORG,Spectrum e-Commerce Solutions,,,,,,16401 Scientific Way,,Irvine,CA,92618,,,2024-09-16,549.53,,Booth Sales merchandise,003,,,,,,,,,,,,,,,,,,,
SB21B,C00640433,SB21B.11818,,,ORG,Thewantedtacos.com (Brito's Taqueria),,,,,,2159 W Lincoln Ave,,Anaheim,CA,92801,,,2024-09-06,1320.25,,Taco Truck for Fundraiser,003,,,,,,,,,,,,,,,,,,,
