form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00841130,SB29.4,,,IND,,VALDES,ALEXANDRA ,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-07-29,1028.65,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.7,,,ORG,ASHMAN CONSULTING LLC,,,,,,2030 WESTCREEK LN,#425,HOUSTON,TX,77027,,,2024-07-29,1175.60,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.15,,,ORG,THE LAUDERBACK GROUP ,,,,,,1810 WESTLAKE DRIVE ,,AUSTIN,TX,78746,,,2024-07-29,2938.99,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.167,,,PAC,RESTORE OUR NATION (RON PAC) ,,,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-07-31,-13184.20,,TRANSFER OF ALLOCATED EXPENSES: FUNDRAISING CONSULTING / COMPLIANCE CONSULTING / RENT / PAYROLL / CR,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.77,,,IND,,WHITE ,SAMANTHA,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-02,5000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.75,,,ORG,"IMGE, LLC",,,,,,108 S WASHINGTON STREET,,ALEXANDRIA,VA,22314,,,2024-08-02,16050.00,,NON CONTRIBUTION ACCOUNT: DIGITAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.82,,,ORG,"KRAMER & ASSOCIATES, LLC",,,,,,2201 FRANCISCO DRIVE,DUITE 140-183,EL DORADO HILLS,CA,95762,,,2024-08-02,25000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.79,,,ORG,THE LAUDERBACK GROUP ,,,,,,1810 WESTLAKE DRIVE ,,AUSTIN,TX,78746,,,2024-08-02,10000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.62,,,IND,,VALDES,ALEXANDRA ,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-12,3500.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.89,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET ,,NEW YORK ,NY,10285,,,2024-08-12,9720.12,,NON CONTRIBUTION ACCOUNT: CREDIT CARD PAYMENT ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.90,SB29.89,,ORG,1PASSWORD,,,,,,4711 YONGE ST 10TH FLOOR,,NORTH YORK,ON,M2N6K,,,2024-08-12,79.90,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.91,SB29.89,,ORG,ADOBE,,,,,,801 N 34TH ST,,SEATTLE,WA,98103,,,2024-08-12,1251.75,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.92,SB29.89,,ORG,"AIR LABS, INC.",,,,,,68 3RD STREET,,NEW YORK,NY,11231,,,2024-08-12,300.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.113,SB29.89,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY STREET ,,NEW YORK ,NY,10285,,,2024-08-12,250.00,,NON CONTRIBUTION ACCOUNT: SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.93,SB29.89,,ORG,AT&T,,,,,,208 S AKARD ST,FL 10,DALLAS,TX,75202,,,2024-08-12,358.49,,NON CONTRIBUTION ACCOUNT: TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.116,SB29.89,,ORG,CALDERONE CLUB,,,,,,842 N OLD WORLD 3RD ST,,MILWAUKEE,WI,53203,,,2024-08-12,294.70,,NON CONTRIBUTION ACCOUNT: FOOD / BEVERAGE ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.94,SB29.89,,ORG,CLOUDFLARE,,,,,,101 TOWNSEND ST,,SAN FRANCISCO,CA,94107,,,2024-08-12,244.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.95,SB29.89,,ORG,COMCAST/XFINITY,,,,,,1401 NORTHPOINT PARKWAY,,WEST PALM BEACH,FL,33407,,,2024-08-12,415.66,,NON CONTRIBUTION ACCOUNT: UTILITIES ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.97,SB29.89,,ORG,"DIALPAD, INC.",,,,,,3001 BISHOP DRIVE,,SAN RAMON,CA,94583,,,2024-08-12,273.08,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.114,SB29.89,,ORG,DOCUSIGN INC. ,,,,,,999 3RD AVE,SUITE 1700,SEATTLE,WA,98103,,,2024-08-12,90.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.98,SB29.89,,ORG,FEDEX,,,,,,3875 AIRWAYS BLVD,BLD FL H3,MEMPHIS,TN,38116,,,2024-08-12,79.00,,NON CONTRIBUTION ACCOUNT: DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.100,SB29.89,,ORG,"GITHUB, INC.      ",,,,,,275 BRANNAN STREET,,SAN FRANCISCO,CA,94107,,,2024-08-12,63.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.101,SB29.89,,ORG,GODADDY.COM,,,,,,2155 E GODADDY WAY,,TEMPE,AZ,85284,,,2024-08-12,70.32,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.102,SB29.89,,ORG,GSUITE,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,,,2024-08-12,490.80,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.103,SB29.89,,ORG,LUCIDLINK CORP.,,,,,,478 HAZELWOOD AVENUE,,SAN FRANCISCO,CA,94127,,,2024-08-12,134.43,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.104,SB29.89,,ORG,"LUMAFORGE, AN OWC CO",,,,,,1311 S FLOWER ST,,BURBANK,CA,91502,,,2024-08-12,250.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.105,SB29.89,,ORG,MICROSOFT,,,,,,1 MICROSOFT WAY,,REDMOND,WA,98052,,,2024-08-12,3546.93,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.115,SB29.89,,ORG,MILWAUKEE BRAT HOUSE,,,,,,1013 N OLD WORLD 3 ST,,MILWAUKEE,WI,53203,,,2024-08-12,163.58,,NON CONTRIBUTION ACCOUNT: FOOD / BEVERAGE ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.107,SB29.89,,ORG,PRIME STORAGE,,,,,,2428 N MONROE STREET,,TALLAHASSEE,FL,32303,,,2024-08-12,251.51,,NON CONTRIBUTION ACCOUNT: STORAGE ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.108,SB29.89,,ORG,RINGCENTRAL INC,,,,,,20 DAVIS DRIVE,,BELMONT,CA,94002,,,2024-08-12,308.31,,NON CONTRIBUTION ACCOUNT: TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.109,SB29.89,,ORG,STARLINK INTERNET,,,,,,1 ROCKET RD,,HAWTHORNE,CA,90250,,,2024-08-12,150.00,,NON CONTRIBUTION ACCOUNT: UTILITIES ,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.117,SB29.89,,ORG,THE UPS STORE,,,,,,4001 SANTA BARBARA BLVD,,NAPLES,FL,34104,,,2024-08-12,35.53,,NON CONTRIBUTION ACCOUNT: DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.110,SB29.89,,ORG,VERIZON,,,,,,255 PARKSHORE DR,BLDG B,FOLSOM,CA,95630,,,2024-08-12,346.65,,NON CONTRIBUTION ACCOUNT: TELEPHONE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.111,SB29.89,,ORG,YOUTUBE TV,,,,,,1600 AMPHITHEATRE PKWY,,MOUNTAIN VIEW,CA,94043,,,2024-08-12,166.53,,NON CONTRIBUTION ACCOUNT: SUBSCRIPTION,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.112,SB29.89,,ORG,ZOOM,,,,,,55 ALMADEN BLVD,,SAN JOSE,CA,95113,,,2024-08-12,65.99,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,X,
SB29,C00841130,SB29.68,,,ORG,CMDI,,,,,,"1595 SPRING HILL ROAD, SUITE 500",,TYSONS CORNER,VA,22182,,,2024-08-12,2911.91,,NON CONTRIBUTION ACCOUNT: DATABASE MANAGEMENT ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.71,,,ORG,GRAYROBINSON,,,,,,"301 EAST PINE ST, STE 1400",,ORLANDO,FL,32801,,,2024-08-12,11000.00,,NON CONTRIBUTION ACCOUNT: RENT,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.81,,,ORG,MARKMONITOR INC.,,,,,,5335 GATE PARKWAY,,JACKSONVILLE,FL,32256,,,2024-08-12,433.00,,NON CONTRIBUTION ACCOUNT: DATABASE MANAGEMENT ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.80,,,ORG,"SNOWFLAKE, INC.",,,,,,106 E BABCOCK ST,SUITE 3A,BOZEMAN,MT,59715,,,2024-08-12,546.18,,NON CONTRIBUTION ACCOUNT: DATABASE MANAGEMENT ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.72,,,ORG,GRAYROBINSON,,,,,,"301 EAST PINE ST, STE 1400",,ORLANDO,FL,32801,,,2024-08-13,5000.00,,NON CONTRIBUTION ACCOUNT: LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.53,,,IND,,BREWER,SARAH,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-15,1756.62,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.51,,,IND,,EILON,ETHAN,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-15,4957.77,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.52,,,IND,,JOHNSON,WILLIAM,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-15,1615.25,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.54,,,IND,,KUNDINGER,KELLY,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-15,4287.03,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.55,,,IND,,SCEUSA,CARL,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-15,3106.89,,NON CONTRIBUTION ACCOUNT: PAYROLL,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.49,,,ORG,INSPERITY ,,,,,,19001 CRESCENT SPRINGS,,KINGWOOD,TX,77339,,,2024-08-15,8669.41,,NON CONTRIBUTION ACCOUNT: PAYROLL TAXES / INSURANCE / PAYROLL PROCESSING FEES / PAYROLL BENEFITS ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.86,,,ORG,DREAM FINDERS HOME ,,,,,,14601 PHILIPS HWY,STE 300,JACKSONVILLE,FL,32256,,,2024-08-18,6584.81,,NON CONTRIBUTION ACCOUNT: IN KIND OFFSET: TRAVEL ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.78,,,IND,,WHITE ,SAMANTHA,,,,PO BOX 3696,,TALLAHASSEE,FL,32315,,,2024-08-19,5000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.64,,,ORG,ASHMAN CONSULTING LLC,,,,,,2030 WESTCREEK LN,#425,HOUSTON,TX,77027,,,2024-08-19,4000.00,,NON CONTRIBUTION ACCOUNT: FUNDRAISING CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.73,,,ORG,GRAYROBINSON,,,,,,"301 EAST PINE ST, STE 1400",,ORLANDO,FL,32801,,,2024-08-19,5000.00,,NON CONTRIBUTION ACCOUNT: LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.61,,,ORG,ABACUS GROUP ,,,,,,2241 NORTH MONROE STREET #1487,,TALLAHASSEE,FL,32303,,,2024-08-20,9576.25,,NON CONTRIBUTION ACCOUNT: COMPLIANCE CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.69,,,ORG,DICKINSON WRIGHT PLLC ,,,,,,"1825 EYE STREET NW, STE 900",,WASHINGTON,DC,20006,,,2024-08-20,7412.00,,NON CONTRIBUTION ACCOUNT: LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.76,,,ORG,"IMGE, LLC",,,,,,108 S WASHINGTON STREET,,ALEXANDRIA,VA,22314,,,2024-08-20,26882.00,,NON CONTRIBUTION ACCOUNT: DIGITAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.83,,,ORG,"RUMBLEUP, LLC",,,,,,2001 K ST NW,,WASHINGTON,DC,20003,,,2024-08-22,3000.00,,NON CONTRIBUTION ACCOUNT: SOFTWARE,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.66,,,ORG,CHAIN BRIDGE BANK ,,,,,,1445-A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-08-23,25.00,,NON CONTRIBUTION ACCOUNT: BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.87,,,ORG,"CDR ENTERPRISES, INC. ",,,,,,11740 SW 80TH STREET,,MIAMI,FL,33183,,,2024-08-26,33350.00,,NON CONTRIBUTION ACCOUNT: IN KIND OFFSET: TRAVEL ,,,,,,,,,,,,,  ,,,,,,,
SB29,C00841130,SB29.70,,,ORG,DICKINSON WRIGHT PLLC ,,,,,,"1825 EYE STREET NW, STE 900",,WASHINGTON,DC,20006,,,2024-08-26,3878.75,,NON CONTRIBUTION ACCOUNT: LEGAL CONSULTING,,,,,,,,,,,,,  ,,,,,,,
