form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00865444,500171231,,,ORG,McKenna Media,,,,,,3000 Chestnut Ave,Ste 101,Baltimore,MD,212112796,G2024,,2024-08-12,23680.56,0.00,Media Production Costs,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171195,,,ORG,"MVAR Media, LLC",,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,G2024,,2024-08-30,896000.00,0.00,Digital Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171198,,,ORG,"NGP VAN, Inc.",,,,,,1101 15th St NW,Ste 500,Washington,DC,200055006,G2024,,2024-08-07,106.00,0.00,Database Servcies,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171189,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-09,126273.41,0.00,Media Production Costs,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171174,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-20,-31797.43,0.00,"See Schedule E, Media Production Costs",,C00844159,,,Sheehy,Tim,,,,S,MT,00,,,,,,,,
SB21B,C00865444,500171182,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-29,51613.69,0.00,Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171183,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-29,1842538.29,0.00,Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171184,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-29,3218813.84,0.00,Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171185,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-29,1475117.48,0.00,Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171186,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-29,672377.09,0.00,Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171187,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-30,2622625.29,0.00,Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171188,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-30,2046821.24,0.00,Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171173,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,G2024,,2024-08-31,-12531.25,0.00,"See Schedule E, Media Production Costs",,C00851980,,,McCormick,Dave,,,,S,PA,00,,,,,,,,
SB21B,C00865444,500171116,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-08-01,-873209.00,0.00,See Schedule E; Digital Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171117,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-08-01,-521528.00,0.00,See Schedule E; Digital Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171191,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-08-30,129365.38,0.00,Digital Media Buy,,,,,,,,,,,,,,,,,,,,
SB21B,C00865444,500171192,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,G2024,,2024-08-30,215464.84,0.00,Digital Media Buy,,,,,,,,,,,,,,,,,,,,
