form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00720029,500364799,,,ORG,Resilient Strategies,,,,,,1212 Broadway,Ste 700,Oakland,CA,946121941,,,2023-12-29,11866.99,0.00,PAC Professional Administrative Fee,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500364802,,,ORG,Resilient Strategies,,,,,,1212 Broadway,Ste 700,Oakland,CA,946121941,,,2023-12-29,2882.36,0.00,PAC Consulting - No Memo itemization,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500364803,,,ORG,Resilient Strategies,,,,,,1212 Broadway,Ste 700,Oakland,CA,946121941,,,2023-12-29,1550.00,0.00,PAC Office Expenses-No memo itemization,,,,,,,,,,,,,,,,,,,,
SB21B,C00720029,500364804,,,ORG,Resilient Strategies,,,,,,1212 Broadway,Ste 700,Oakland,CA,946121941,,,2023-12-29,15544.97,0.00,Canvass Travel Expenses/In Kind Contribution: AAAF PAC,,C00739557,Asian American Advocacy Fund PAC,,,,,,,,,,,,,,,,X,* See Memo Itemization Below
SB21B,C00720029,500366201,500364804,SB21B,ORG,Air BnB,,,,,,888 Brannan St,,San Francisco,CA,941034928,,,2023-12-29,1669.91,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366106,500364804,SB21B,ORG,Alamo Rebtal Car,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-12-29,440.20,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366105,500364804,SB21B,ORG,Alamo Rental Car,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-12-29,430.03,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366062,500364804,SB21B,ORG,AmTrav Delta,,,,,,27509 Agoura Rd,Ste 100,Agoura Hills,CA,913015150,,,2023-12-29,287.00,0.00,Volunteer Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366089,500364804,SB21B,ORG,Capital One Travel,,,,,,1680 Capital One Dr,,Mclean,VA,221023407,,,2023-12-29,352.77,0.00,Volunteer Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366107,500364804,SB21B,ORG,Capital One Travel,,,,,,1680 Capital One Dr,,Mclean,VA,221023407,,,2023-12-29,455.40,0.00,Volunteer Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366090,500364804,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,355.80,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366143,500364804,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,711.60,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366057,500364804,SB21B,ORG,Dollar Rental Car,,,,,,5310 E 31st St,,Tulsa,OK,741355012,,,2023-12-29,243.86,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366149,500364804,SB21B,ORG,Enterprise,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-12-29,757.71,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366202,500364804,SB21B,ORG,Enterprise,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-12-29,1747.70,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366019,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,128.17,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366020,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,128.17,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366021,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,128.17,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366059,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,256.34,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366097,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,384.51,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366114,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,512.68,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366115,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,512.68,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366135,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,640.85,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366136,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,640.85,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366137,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,640.85,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366138,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,640.85,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366164,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,897.19,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366179,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,1025.36,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366180,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,1025.36,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366181,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,1025.36,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366185,500364804,SB21B,ORG,HOME2 SUITES,,,,,,5800 Peachtree Industrial Blvd,,Norcross,GA,300711413,,,2023-12-29,1153.53,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366109,500364804,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,480.69,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366048,500364804,SB21B,ORG,Janice Luo,,,,,,133 Oak St,,Danville,PA,178211319,,,2023-12-29,195.05,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366049,500364804,SB21B,ORG,Janice Luo,,,,,,133 Oak St,,Danville,PA,178211319,,,2023-12-29,195.05,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500364805,,,ORG,Resilient Strategies,,,,,,1212 Broadway,Ste 700,Oakland,CA,946121941,,,2023-12-29,45937.93,0.00,Canvass Travel Expenses/In Kind Contribution: Worker Power PAC,,C00756569,Worker Power PAC,,,,,,,,,,,,,,,,X,* See Memo Itemization Below
SB21B,C00720029,500366133,500364805,SB21B,ORG,AMTRAV,,,,,,27509 Agoura Rd,Ste 100,Agoura Hills,CA,913015150,,,2023-12-29,637.20,0.00,Volunteer Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366145,500364805,SB21B,ORG,AMTRAV,,,,,,27509 Agoura Rd,Ste 100,Agoura Hills,CA,913015150,,,2023-12-29,713.19,0.00,Volunteer Airfare,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366016,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,118.60,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366091,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,355.80,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366092,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,355.80,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366108,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,474.40,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366125,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,593.00,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366144,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,711.60,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366156,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,830.20,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366172,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,952.40,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366177,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,997.56,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366187,500364805,SB21B,ORG,COMFORT SUITES HOTELATLANTA GA,,,,,,6110 Peachtree Dunwoody Rd,,Atlanta,GA,303284523,,,2023-12-29,1186.00,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500365962,500364805,SB21B,ORG,David Shor,,,,,,6468 Essex St,,Oakland,CA,946081216,,,2023-12-29,34.61,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366050,500364805,SB21B,ORG,David Shor,,,,,,6468 Essex St,,Oakland,CA,946081216,,,2023-12-29,200.00,0.00,Volunteer gifts,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366070,500364805,SB21B,ORG,David Shor,,,,,,6468 Essex St,,Oakland,CA,946081216,,,2023-12-29,330.00,0.00,Food and drinks,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366072,500364805,SB21B,ORG,Davis Shor,,,,,,6468 Essex St,,Oakland,CA,946081216,,,2023-12-29,330.00,0.00,Food and drinks,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366060,500364805,SB21B,ORG,Dollar Rent-a-Car,,,,,,5310 E 31st St,,Tulsa,OK,741355012,,,2023-12-29,268.00,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366064,500364805,SB21B,ORG,Dollar Rent-a-Car,,,,,,5310 E 31st St,,Tulsa,OK,741355012,,,2023-12-29,305.38,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366045,500364805,SB21B,ORG,Enterprise,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-12-29,190.32,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366170,500364805,SB21B,ORG,Enterprise,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-12-29,944.10,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366192,500364805,SB21B,ORG,Enterprise,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-12-29,1315.94,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366197,500364805,SB21B,ORG,Enterprise,,,,,,600 Corporate Park Dr,,Saint Louis,MO,631054204,,,2023-12-29,1452.68,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366065,500364805,SB21B,ORG,Expedia,,,,,,2300 Rental Car Center Pkwy,,College Park,GA,30337,,,2023-12-29,307.23,0.00,Volunteer Ground Transportation,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366036,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,141.55,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366061,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,283.10,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366122,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,566.20,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366123,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,566.20,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366124,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,566.20,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366127,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,598.20,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366128,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,598.20,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366129,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,598.20,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366130,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,598.20,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366142,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,707.75,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366146,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,719.22,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366148,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,747.75,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366160,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,849.30,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366161,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,849.30,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
SB21B,C00720029,500366162,500364805,SB21B,ORG,HYATT HOUSE,,,,,,5875 PEACHTREE DUNWODY Rd,,Sandy Springs,GA,30342,,,2023-12-29,849.30,0.00,Volunteer Accommodations,,,,,,,,,,,,,,,,,,,X,*
