form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00764860,SB29.I1376,,,ORG,LGM CONSULTING GROUP LLC,,,,,,8 THE GREEN SUITE 7592,,DOVER,DE,19901,,,2023-07-31,45.00,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1380,,,ORG,O2M DIGITAL,,,,,,4 SMITHFIELD STREET,SUITE 11F,PITTSBURGH,PA,15222,,,2023-07-31,339.84,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1389,,,ORG,OLYMPIC MEDIA,,,,,,2402 POTOMAC AVE,,ALEXANDRIA,VA,22301,,,2023-07-31,336.60,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1393,,,ORG,PARAMOUNT,,,,,,2134 SOUTH WOLF ROAD,,DES PLAINES,IL,60018,,,2023-07-31,858.57,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1396,,,ORG,POP ACTA MEDIA,,,,,,10 FAIRWAY DR.,,DEERFIELD BEACH,FL,33441,,,2023-07-31,328.57,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1403,,,ORG,RIGHT COUNTY LISTS,,,,,,342 E BAY ST,,CHARLESTON,SC,29401,,,2023-07-31,1466.56,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1407,,,ORG,SEND TEAM,,,,,,1501 COMMERCE DR.,,ELGIN,IL,60123,,,2023-07-31,874.05,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1411,,,ORG,TMA DIRECT,,,,,,1900 RESTON METRO PLAZA,SUITE 600,RESTON,VA,20190,,,2023-07-31,13023.72,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1416,,,ORG,WAMA STRATEGIES,,,,,,1776 WILSON BOULEVARD,STE. 530,ARLINGTON,VA,22209,,,2023-07-31,128.28,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1423,,,ORG,WINRED,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-07-31,11557.00,,ONLINE DONATION PROCESSING,003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1221,,,ORG,CAMPAIGNS UNLIMITED,,,,,,47 FLINTLOCK DRIVE,,SHIRLEY,NY,11967,,,2023-08-04,5000.00,,ACCOUNTING SERVICES,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1223,,,ORG,CMDI,,,,,,1593 SPRING HILL RD SUITE 400,,TYSONS CORNER,VA,22182,,,2023-08-07,200.00,,DATABASE AND SOFTWARE,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1213,,,ORG,SAGE ADVISORY GROUP,,,,,,7816 ROSE GARDEN LANE,,SPRINGFIELD,VA,22153,,,2023-08-07,15033.00,,ACCOUNTING SERVICES,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1240,,,ORG,REACH RIGHT LLC,,,,,,6130 WL FLAMINGO RD,SUITE 225,LAS VEGAS,NV,89103,P2024,,2023-08-09,1.20,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1214,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-08-10,16107.92,,DIGITAL FUNDRAISING,003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1215,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-08-10,31604.80,,DIGITAL FUNDRAISING,003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1200,,,ORG,ALKIVIADIS TZORTZOGLOU,,,,,,"30-14 33RD ST.,2F",,ASTORIA,NY,11102,,,2023-08-15,1010.00,,STRATEGIC CONSULTING,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1224,,,ORG,CMDI,,,,,,1593 SPRING HILL RD SUITE 400,,TYSONS CORNER,VA,22182,,,2023-08-15,1250.00,,DATABASE AND SOFTWARE,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1198,,,ORG,UNITED STATES POSTAL SERVICE - SHIRLEY,,,,,,800 MONTAUK HIGHWAY,,SHIRLEY,NY,11967,,,2023-08-15,245.00,,POST OFFICE BOX,001,,,,,,,,,,,,  ,,,,,,,
SB29,C00764860,SB29.I1218,,,ORG,ALKIVIADIS TZORTZOGLOU,,,,,,"30-14 33RD ST.,2F",,ASTORIA,NY,11102,,,2023-08-23,1010.00,,STRATEGIC CONSULTING,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1217,,,ORG,X STRATEGIES,,,,,,340 ROYAL POINCIANA WAY STE 317-16,,PALM BEACH,FL,33480,,,2023-08-24,5000.00,,DIGITAL ADVERTISING CONSULTING,004,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1330,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH ROAD STE D-300,,ALPHARETTA,GA,30005,,,2023-08-31,1633.41,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1347,,,ORG,BASE ENGAGER,,,,,,122 N. VALE ST.,,SMITHLAND,TX,75657,,,2023-08-31,6150.30,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1351,,,ORG,BELIEVE MEDIA,,,,,,585 NORTH LARCHMONT BOULEVARD,,LOS ANGELES,CA,90004,,,2023-08-31,2568.39,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1311,,,ORG,BLITZ DIGITAL GROUP,,,,,,20130 LAKEVIEW CENTER PLAZA,,ASHBURN,VA,20147,,,2023-08-31,7.20,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1222,,,ORG,CAMPAIGNS UNLIMITED,,,,,,47 FLINTLOCK DRIVE,,SHIRLEY,NY,11967,,,2023-08-31,5000.00,,ACCOUNTING SERVICES,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1319,,,ORG,CONVERGENCE MEDIA,,,,,,103 SCHOOL STREET,,LINDENHURST,NY,11757,,,2023-08-31,-77.07,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE REFUND",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1360,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-08-31,85443.45,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1366,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,22207,,,2023-08-31,1134.72,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1226,,,ORG,EUPORIE LLC,,,,,,60-53 72ND STREET,,MASPETH,NY,11378,,,2023-08-31,22000.00,,FUNDRAISING & STRATEGIC CONSULTING,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1372,,,ORG,EXCELSIOR STRATEGIES ,,,,,,1207 DELAWARE AVENUE,,BUFFALO,NY,14209,,,2023-08-31,3353.64,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1377,,,ORG,LGM CONSULTING GROUP LLC,,,,,,8 THE GREEN SUITE 7592,,DOVER,DE,19901,,,2023-08-31,112.50,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1383,,,ORG,O2M DIGITAL,,,,,,4 SMITHFIELD STREET,SUITE 11F,PITTSBURGH,PA,15222,,,2023-08-31,801.24,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1388,,,ORG,OLYMPIC MEDIA,,,,,,2402 POTOMAC AVE,,ALEXANDRIA,VA,22301,,,2023-08-31,120.39,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1394,,,ORG,PARAMOUNT,,,,,,2134 SOUTH WOLF ROAD,,DES PLAINES,IL,60018,,,2023-08-31,5696.67,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1397,,,ORG,POP ACTA MEDIA,,,,,,10 FAIRWAY DR.,,DEERFIELD BEACH,FL,33441,,,2023-08-31,347.26,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1402,,,ORG,RIGHT COUNTY LISTS,,,,,,342 E BAY ST,,CHARLESTON,SC,29401,,,2023-08-31,1364.79,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1406,,,ORG,SEND TEAM,,,,,,1501 COMMERCE DR.,,ELGIN,IL,60123,,,2023-08-31,184.53,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1409,,,ORG,TMA DIRECT,,,,,,1900 RESTON METRO PLAZA,SUITE 600,RESTON,VA,20190,,,2023-08-31,7121.32,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1414,,,ORG,WAMA STRATEGIES,,,,,,1776 WILSON BOULEVARD,STE. 530,ARLINGTON,VA,22209,,,2023-08-31,48.45,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1424,,,ORG,WINRED,,,,,,1776 WILSON BLVD SUITE 530,,ARLINGTON,VA,22209,,,2023-08-31,12669.17,,ONLINE DONATION PROCESSING,003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1227,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,7494.60,,MAILER POSTAGE & PRODUCTION - SUPPORT MIRONA FLORIAN AND MIKE TELEP,004,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - CUYAHOGA - NORTH ROYALTON
SB29,C00764860,SB29.I1850,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,96520.32,,NON FEDERAL MAILER POSTAGE & PRODUCTION,,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1851,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,9367.61,,MAILER POSTAGE & PRODUCTION - SUPPORT JEFF JOHANSEN AND BEVERLY JONES,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - CUYAHOGA - STRONGSVILLE CITY SCHOOLS
SB29,C00764860,SB29.I1852,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,18180.19,,MAILER POSTAGE AND PRODUCTION - SUPPORT JULIE LISKANY AND DENISE D'ANGELO STEELE,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - FRANKLIN - SOUTH-WESTERN CITY SCHOOLS
SB29,C00764860,SB29.I1853,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,15490.16,,MAILER POSTAGE & PRODUCTION - SUPPORT KATHRYN LEMASTER,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - FRANKLIN - HILLARD
SB29,C00764860,SB29.I1854,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,7159.80,,MAILER POSTAGE & PRODUCTION - SUPPORT JEREMY COX,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - GREENE - XENIA
SB29,C00764860,SB29.I1855,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,13993.87,,MAILER POSTAGE & PRODUCTION - SUPPORT CHRISTINE COLLIVER AND NANCY SLATTERY,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - HAMILTON - NORTHWEST LOCAL
SB29,C00764860,SB29.I1856,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,12227.75,,MAILER POSTAGE & PRODUCTION - SUPPORT GIL MARTELLO AND ROSE IOPPOLO,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - LAKE - MENTOR EXEMPTED VILLAGE SCHOOLS
SB29,C00764860,SB29.I1857,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,7243.06,,MAILER POSTAGE & PRODUCTION - SUPPORT SCOTT TAYLOR,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - MONTGOMERY - MIAMISBURG
SB29,C00764860,SB29.I1858,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,3062.21,,MAILER POSTAGE & PRODUCTION - SUPPORT JOSH NATHANIEL,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - STARK - NORTHWEST LOCAL (STARK)
SB29,C00764860,SB29.I1859,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-05,8290.92,,MAILER POSTAGE & PRODUCTION - SUPPORT RALPH CASE AND DAN WALES,,,,,,,,,,,,,  ,,,,,,,OH SCHOOL BOARD - STARK - PLAIN LOCAL
SB29,C00764860,SB29.I1252,,,ORG,CMDI,,,,,,1593 SPRING HILL RD SUITE 400,,TYSONS CORNER,VA,22182,,,2023-09-08,1087.05,,DATABASE AND SOFTWARE,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1242,,,ORG,LOGAN CIRCLE GROUP INC,,,,,,1700 KALORAMA ROAD NW #405,,WASHINGTON,DC,20009,,,2023-09-13,51005.54,,NON FEDERAL MAILER POSTAGE AND PRODUCTION,004,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1253,,,ORG,CMDI,,,,,,1593 SPRING HILL RD SUITE 400,,TYSONS CORNER,VA,22182,,,2023-09-15,1250.00,,DATABASE AND SOFTWARE,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1250,,,ORG,STATE BOARD OF ELECTIONS,,,,,,251 ROWE BLVD,,ANNAPOLIS,MD,21401,P2024,,2023-09-26,20250.00,,FINES,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1247,,,ORG,UNITED STATES POSTAL SERVICE - SHIRLEY,,,,,,800 MONTAUK HIGHWAY,,SHIRLEY,NY,11967,,,2023-09-26,28.75,,POSTAGE,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1249,,,ORG,X STRATEGIES,,,,,,340 ROYAL POINCIANA WAY STE 317-16,,PALM BEACH,FL,33480,,,2023-09-26,5000.00,,DIGITAL ADVERTISING CONSULTING,004,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1246,,,ORG,CAMPAIGNS UNLIMITED,,,,,,47 FLINTLOCK DRIVE,,SHIRLEY,NY,11967,,,2023-09-27,5000.00,,ACCOUNTING SERVICES,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1248,,,ORG,EUPORIE LLC,,,,,,60-53 72ND STREET,,MASPETH,NY,11378,,,2023-09-28,22000.00,,FUNDRAISING & STRATEGIC CONSULTING,001,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1331,,,ORG,AD VICTORIAM,,,,,,6525 SHILOH ROAD STE D-300,,ALPHARETTA,GA,30005,,,2023-09-30,2039.66,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1345,,,ORG,BASE ENGAGER,,,,,,122 N. VALE ST.,,SMITHLAND,TX,75657,,,2023-09-30,396.09,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1349,,,ORG,BELIEVE MEDIA,,,,,,585 NORTH LARCHMONT BOULEVARD,,LOS ANGELES,CA,90004,,,2023-09-30,236.67,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1352,,,ORG,BETTER MOUSETRAP,,,,,,6501 RED HOOK ROAD,SUITE 201,ST. THOMAS,VI,00802,,,2023-09-30,234.96,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1356,,,ORG,CONVERT DIGITAL LLC,,,,,,130 NORTH FAYETTE STREET,,ALEXANDRIA,VA,22314,,,2023-09-30,46372.12,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1365,,,ORG,DONORBUREAU,,,,,,1900 N CULPEPER ST,,ARLINGTON,VA,22207,,,2023-09-30,892.61,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1368,,,ORG,EXCELSIOR STRATEGIES ,,,,,,1207 DELAWARE AVENUE,,BUFFALO,NY,14209,,,2023-09-30,17.07,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1373,,,ORG,FRONTLINE STRATEGY,,,,,,22 HIGHPOINT PL.,,PRINCETON JUNCTION,NJ,08550,,,2023-09-30,143.67,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
SB29,C00764860,SB29.I1375,,,ORG,LGM CONSULTING GROUP LLC,,,,,,8 THE GREEN SUITE 7592,,DOVER,DE,19901,,,2023-09-30,20.70,,"FUNDRAISING CONSULTING LIST EXPENSE, AGENCY FEE ",003,,,,,,,,,,,,  ,,,,,,,NON CONTRIBUTION ACCOUNT
