form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB23,C00238725,51147000,,,PAC,Democracy & Freedom PAC,,,,,,122 C Street NW,Suite 360,Washington,DC,20001,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00884692,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147501,,,PAC,Granite Values PAC,,,,,,105 N State Street,,Concord,NH,03301,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00629311,,S6NH00091,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147502,,,PAC,GREG PAC,,,,,,910 17th Street NW,Suite 925,Washington,DC,20006,,,2024-12-26,5000.00,0.00,2024 Contribution,011,C00758862,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147503,,,PAC,HOOPS PAC,,,,,,PO Box 3314,,Portland,OR,97208,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00392738,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147504,,,PAC,LLEGO-PAC,,,,,,1050 17th St. NW,Ste 590,Washington,DC,20036,,,2024-12-26,5000.00,0.00,2024 Contribution,011,C00576975,,H4AZ07043,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147505,,,PAC,Longleaf PAC,,,,,,122 C Street NW,Suite 360,Washington,DC,20001,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00838649,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147506,,,PAC,MA4Dems,,,,,,415 New Jersey Ave SE #1,,Washington,DC,20003,,,2024-12-26,2500.00,0.00,2024 Contribution,011,,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147507,,,PAC,McKenzie River PAC,,,,,,PO Box 657,,Springfield,OR,97477,,,2024-12-26,2500.00,0.00,2024 Contribution,011,,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147509,,,PAC,Moving Our Nation Forward PAC,,,,,,600 PENNSYLVANIA AVE SE,UNIT 15180,Washington,DC,20003,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00589606,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147511,,,PAC,Resilient Majority PAC,,,,,,660 Pennsylvania Avenue SE,Suite 202,Washington,DC,20003,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00847095,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147512,,,PAC,Serving Our Country PAC,,,,,,226 E. Canon Perdido,Suite D,Santa Barbara,CA,93101,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00656132,,H6CA24303,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147513,,,PAC,Spike PAC,,,,,,PO Box 9536,,Lowell,MA,01853,,,2024-12-26,2500.00,0.00,2024 Contribution,011,,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147514,,,PAC,Sunflower Seeds PAC,,,,,,13851 West 63rd Street,#303,Shawnee,KS,66216,,,2024-12-26,2500.00,0.00,2024 Contribution,011,,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147515,,,PAC,Victory Now PAC,,,,,,"10605 Concord Street, Suite 202",,Kensington,MD,20895,,,2024-12-26,5000.00,0.00,2024 Contribution,011,C00416743,,S6MD03441,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147516,,,PAC,We Belong Here PAC,,,,,,35 EAST GAY STREET,SUITE 502,Columbus,OH,43215,,,2024-12-26,5000.00,0.00,2024 Contribution,011,C00723676,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147519,,,PAC,Working Harder PAC,,,,,,1001 Connecticut Ave NW,Suite 725,Washington,DC,20036,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00705368,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147520,,,PAC,Yinzer PAC,,,,,,122 C Street NW,Suite 360,Washington,DC,20001,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00830182,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147522,,,PAC,BEEPAC,,,,,,660 Pennsylvania Avenue SE,Suite 202,Washington,DC,20003,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00494112,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147523,,,PAC,American Revival PAC,,,,,,2900 Clearview Pkwy,Suite 206,Metairie,LA,70006,,,2024-12-26,5000.00,0.00,2024 Contribution,011,C00639229,,H6LA04138,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147524,,,PAC,Baker PAC,,,,,,PO Box 101,,Bayport,NY,11705,,,2024-12-26,2500.00,0.00,2024 Contribution,011,,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147525,,,PAC,Be An American PAC,,,,,,2640A Mitcham Drive,,Tallahassee,FL,32308,,,2024-12-26,5000.00,0.00,2024 Contribution,011,C00824938,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147526,,,PAC,Big Sky Opportunity PAC,,,,,,PO Box 1618,,Helena,MT,59624,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00542027,,S2MT00096,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147527,,,PAC,BOST PAC,,,,,,"824 S Milledge Ave, Ste 101",,Athens,GA,30605,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00629832,,H4IL12060,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147528,,,PAC,Deciding Critical Races PAC,,,,,,PO Box 377,,Wake Forest,NC,27588,,,2024-12-26,2500.00,0.00,2024 Contribution,011,,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147529,,,PAC,Defend Our Conservative Senate PAC,,,,,,PO BOX 26141,,Alexandria,VA,22313,,,2024-12-26,2500.00,0.00,2024 Contribution,011,,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147530,,,PAC,FONGRESS PAC,,,,,,439 New Jersey Ave SE,,Washington,DC,20003,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00881490,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147534,,,PAC,Heartland Values PAC,,,,,,PO Box 505,,Sioux Falls,SD,57101,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00409003,,S2SD00068,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147535,,,PAC,NOOGA PAC,,,,,,735 BROAD STREET SUITE 1000,,Chattanooga,TN,37402,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00686402,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147536,,,PAC,Rural America Counts PAC,,,,,,3538 South Wakefield Street,,Arlington,VA,22206,,,2024-12-26,2500.00,0.00,2024 Contribution,011,,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147537,,,PAC,TKJ PAC,,,,,,2817 N Jefferson Street,,Arlington,VA,22207,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00784694,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147538,,,PAC,SJUIT PAC,,,,,,2817 N Jefferson Street,,Arlington,VA,22207,,,2024-12-26,2500.00,0.00,2024 Contribution,011,C00726729,,,,,,,,,,,,,,,,,,2024 Contribution
SB23,C00238725,51147539,,,PAC,True North PAC,,,,,,"901 N Washington St, Suite 700",,Alexandria,VA,22314,,,2024-12-26,5000.00,0.00,2024 Contribution,011,C00571000,,S4AK00214,,,,,,,,,,,,,,,,2024 Contribution
