form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00522425,SB21B.I29932,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S MILLEDGE AVE SUITE 101,,ATHENS,GA,306051332,,,2024-04-02,1064.40,,PAC COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29976,,,ORG,PROFESSIONAL DATA SERVICES,,,,,,824 S MILLEDGE AVE SUITE 101,,ATHENS,GA,306051332,,,2024-04-24,1051.64,,PAC COMPLIANCE SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29935,,,ORG,VISA,,,,,,PO BOX 4513,,CAROL STREAM,IL,601974513,,,2024-04-10,853.10,,SEE MEMO ,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29938,SB21B.I29935,SB21B,ORG,AT&T,,,,,,PO BOX 105503,,ATLANTA,GA,303485503,,,2024-04-10,188.13,,PAC WIRELESS SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29944,SB21B.I29935,SB21B,ORG,CAPITOL HILL CLUB,,,,,,301 1ST ST SE,,WASHINGTON,DC,20003,,,2024-04-10,161.71,,PAC MEETING EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29941,SB21B.I29935,SB21B,ORG,USPS,,,,,,475 L'ENFANT PLAZA SW,,WASHINGTON,DC,202600004,,,2024-04-10,90.00,,PAC PO BOX RENTAL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29937,SB21B.I29935,SB21B,ORG,VERIZON WIRELESS,,,,,,PO BOX 660108,,DALLAS,TX,752660108,,,2024-04-10,137.01,,PAC WIRELESS SERVICE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29982,,,ORG,VISA,,,,,,PO BOX 4513,,CAROL STREAM,IL,601974513,,,2024-04-25,7746.93,,SEE MEMO ENTRIES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00522425,SB21B.I29995,SB21B.I29982,SB21B,ORG,ADT SECURITY,,,,,,1 TOWN CENTER RD,,BOCA RATON,FL,33486,,,2024-04-25,118.48,,PAC SECURITY EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29991,SB21B.I29982,SB21B,ORG,AIRBNB,,,,,,888 BRANNAN ST,,SAN FRANCISCO,CA,94103,,,2024-04-25,323.42,,PAC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29990,SB21B.I29982,SB21B,ORG,AMAZON,,,,,,1200  12TH AVENUE S,SUITE 1200,SEATTLE,WA,981442734,,,2024-04-25,42.00,,PAC OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29989,SB21B.I29982,SB21B,ORG,BLACKLANE,,,,,,929 COLORADO AVENUE,,SANTA MONICA,CA,90401,,,2024-04-25,142.34,,PAC TRAVEL EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29986,SB21B.I29982,SB21B,ORG,FOUR POINTS BY SHERATON,,,,,,333 SOUTH SERVICE RD,,PLAINVIEW,NY,11803,,,2024-04-25,674.90,,PAC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29983,SB21B.I29982,SB21B,ORG,HERTZ RENT-A-CAR,,,,,,2200 RENTAL CAR CENTER PKWY,,ATLANTA,GA,30337,,,2024-04-25,275.31,,PAC CAR RENTAL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29994,SB21B.I29982,SB21B,ORG,HOMEWOOD SUITES,,,,,,1475 MASSACHUSETTS AVE NW,,WASHINGTON,DC,20005,,,2024-04-25,276.31,,PAC LODGING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29988,SB21B.I29982,SB21B,ORG,IAH PARKING,,,,,,2800 N TERMINAL RD,,HOUSTON,TX,77032,,,2024-04-25,135.00,,PAC PARKING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29984,SB21B.I29982,SB21B,ORG,UNITED AIRLINES,,,,,,77 W WACKER DR.,,CHICAGO,IL,60601,,,2024-04-25,5189.41,,PAC TRAVEL EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00522425,SB21B.I29996,SB21B.I29982,SB21B,ORG,VERIZON WIRELESS,,,,,,PO BOX 660108,,DALLAS,TX,752660108,,,2024-04-25,123.62,,PAC WIRELESS SERVICE,,,,,,,,,,,,,  ,,,,,,X,
