form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00829721,SB21B.I296,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-05,75.40,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I295,,,ORG,INFORMATION CATALOGING STRATEGIES,,,,,,269 BILLINGS HILL RD,,STOWE,VT,05672,,,2024-07-05,10.00,,FUNDRAISING CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I364,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-05,48.98,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I365,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-05,63.06,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I297,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-07,175.70,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I298,,,ORG,INFORMATION CATALOGING STRATEGIES,,,,,,269 BILLINGS HILL RD,,STOWE,VT,05672,,,2024-07-08,0.80,,FUNDRAISING CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I299,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-09,120.70,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I1216,,,ORG,CAMPAIGN CRYPTO,,,,,,11770 HAYNES BRIDGE ROAD,STE 205-267,ALPHARETTA,GA,30009,,,2024-07-09,100.00,,EXCHANGE FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I300,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-11,50.40,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I106,,,ORG,VISTAPRINT,,,,,,95 HAYDEN AVE,,LEXINGTON,MA,02421,,,2024-07-11,351.71,,PRINTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I349,,,ORG,WALMART,,,,,,702 SW 8TH ST,,BENTONVILLE,AR,72716,,,2024-07-11,151.78,,OFFICE SUPPLIES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I301,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-13,24.60,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I302,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-15,101.90,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I350,,,ORG,WALMART,,,,,,702 SW 8TH ST,,BENTONVILLE,AR,72716,,,2024-07-15,108.67,,OFFICE SUPPLIES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I371,,,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR,,DALLAS,TX,75235,,,2024-07-16,510.98,,AIR TRAVEL SERVICES,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I303,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-17,48.80,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I101,,,ORG,"C&L COMPLIANCE AND CONSULTING, LLC",,,,,,2465 CENTREVILLE RD,STE J17-714,HERNDON,VA,20171,,,2024-07-18,2125.00,,ACCOUNTING AND COMPLIANCE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I1217,,,ORG,CAMPAIGN CRYPTO,,,,,,11770 HAYNES BRIDGE ROAD,STE 205-267,ALPHARETTA,GA,30009,,,2024-07-18,0.25,,EXCHANGE FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I304,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-19,225.75,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I305,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-21,29.10,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I374,,,ORG,HILTON,,,,,,7930 JONES BRANCH DRIVE,,MCLEAN,VA,22102,,,2024-07-22,210.40,,LODGING,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I373,,,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR,,DALLAS,TX,75235,,,2024-07-22,540.98,,AIR TRAVEL SERVICES,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I306,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-23,530.68,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I381,,,ORG,HOTELS.COM,,,,,,5400 LBJ FREEWAY,SUITE 500,DALLAS,TX,75240,,,2024-07-23,2418.42,,LODGING,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I107,,,ORG,INFORMATION CATALOGING STRATEGIES,,,,,,269 BILLINGS HILL RD,,STOWE,VT,05672,,,2024-07-23,1874.96,,TEXTING SERVICES,004,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I380,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-23,24.98,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I382,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-23,3.49,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I307,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-25,741.88,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I1218,,,ORG,CAMPAIGN CRYPTO,,,,,,11770 HAYNES BRIDGE ROAD,STE 205-267,ALPHARETTA,GA,30009,,,2024-07-25,0.25,,EXCHANGE FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I157,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-25,25.00,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I355,,,ORG,"FABRIZIO , LEE & ASSOCIATES LLC",,,,,,2624 NE 15TH STREET,,FT. LAUDERDALE,FL,33304,,,2024-07-25,21050.00,,SURVEY,005,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I108,,,ORG,INFORMATION CATALOGING STRATEGIES,,,,,,269 BILLINGS HILL RD,,STOWE,VT,05672,,,2024-07-25,17977.10,,DIGITAL ADVERTISING,004,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I351,,,ORG,INFORMATION CATALOGING STRATEGIES,,,,,,269 BILLINGS HILL RD,,STOWE,VT,05672,,,2024-07-25,16000.00,,WEBSITE DEVELOPMENT,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I383,,,ORG,INFORMATION CATALOGING STRATEGIES,,,,,,269 BILLINGS HILL RD,,STOWE,VT,05672,,,2024-07-25,8913.00,,TRAVEL REIMBURSEMENT,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I384,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-25,38.16,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I386,,,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR,,DALLAS,TX,75235,,,2024-07-26,50.00,,AIR TRAVEL SERVICES,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I388,,,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR,,DALLAS,TX,75235,,,2024-07-26,525.98,,AIR TRAVEL SERVICES,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I385,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-26,10.28,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I387,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-26,5.59,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I308,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-27,133.30,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I309,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-29,288.40,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I396,,,ORG,DRIFT NASHVILLE,,,,,,10 INTERSTATE DR,,NASHVILLE,TN,37213,,,2024-07-29,254.20,,LODGING,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I405,,,ORG,DRIFT NASHVILLE,,,,,,10 INTERSTATE DR,,NASHVILLE,TN,37213,,,2024-07-29,239.27,,LODGING,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I403,,,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR,,DALLAS,TX,75235,,,2024-07-29,50.00,,FLIGHT,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I389,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,7.45,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I390,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,8.50,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I391,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,29.44,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I392,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,3.00,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I393,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,18.86,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I394,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,14.51,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I395,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,13.60,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I397,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,25.46,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I398,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,42.91,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I399,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,10.93,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I400,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,52.49,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I401,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,3.00,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I402,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,2.07,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I404,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-07-29,46.09,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I406,,,ORG,DRIFT NASHVILLE,,,,,,10 INTERSTATE DR,,NASHVILLE,TN,37213,,,2024-07-30,341.36,,LODGING,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I310,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-07-31,270.54,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I1219,,,ORG,CAMPAIGN CRYPTO,,,,,,11770 HAYNES BRIDGE ROAD,STE 205-267,ALPHARETTA,GA,30009,,,2024-07-31,10.00,,EXCHANGE FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I158,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-31,1.60,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I159,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-07-31,1.60,,BANK FEE,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I109,,,ORG,VISTAPRINT,,,,,,95 HAYDEN AVE,,LEXINGTON,MA,02421,,,2024-07-31,105.66,,PRINTING,004,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I96,,,ORG,"WINRED TECHNICAL SERVICES, LLC",,,,,,1776 WILSON BLVD.,SUITE 503,ARLINGTON,VA,22209,,,2024-07-31,2952.51,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I1220,,,ORG,CAMPAIGN CRYPTO,,,,,,11770 HAYNES BRIDGE ROAD,STE 205-267,ALPHARETTA,GA,30009,,,2024-08-01,0.25,,EXCHANGE FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I291,,,ORG,ICE MILLER LLP,,,,,,200 MASSACHUSETTS AVE NW,SUITE 400,WASHINGTON,DC,20002,,,2024-08-01,4279.00,,LEGAL SERVICES,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I169,,,ORG,INFORMATION CATALOGING STRATEGIES,,,,,,269 BILLINGS HILL RD,,STOWE,VT,05672,,,2024-08-01,15000.00,,STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I311,,,ORG,INFORMATION CATALOGING STRATEGIES,,,,,,269 BILLINGS HILL RD,,STOWE,VT,05672,,,2024-08-01,100.00,,FUNDRAISING CONSULTING,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I312,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-08-02,216.95,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I407,,,ORG,SOUTHWEST AIRLINES,,,,,,2702 LOVE FIELD DR,,DALLAS,TX,75235,,,2024-08-02,1001.96,,AIR TRAVEL SERVICES,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I170,,,ORG,DARAVI STRATEGIES LLC,,,,,,4000 FAIRFAX DR ,#1706,ARLINGTON,VA,22203,,,2024-08-03,5000.00,,MEDIA CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I313,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-08-04,245.20,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I175,,,IND,,CUNNINGHAM,EILEEN,,,,838 BEECHLAND ST,,MUNHALL,PA,15120,,,2024-08-05,1238.76,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I165,,,IND,,DUKEHART,ELLIS,,,,5311 GLEN FALLS RD,,REISTERSTOWN,MD,21136,,,2024-08-05,1341.94,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I176,,,IND,,FREED,NICOLE,,,,115 OLEY FURNACE RD,,FLEETWOOD,PA,19522,,,2024-08-05,412.92,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I171,,,IND,,LANGLEY,HEATHER,,,,950 MAYO TRAIL,,CRESTVIEW,FL,32536,,,2024-08-05,309.69,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I172,,,IND,,LONGO,JONDAVID,,,,314 CENTER ST,,SLIPPERY ROCK,PA,16057,,,2024-08-05,5000.00,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I173,,,IND,,MANCATO,GINA,,,,103 VIVIENNE COURT,,DINGMANS FERRY,PA,18328,,,2024-08-05,3355.95,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I177,,,IND,,POPLAWSKI,CHASE,,,,213 STATE ROUTE 2016,,NICHOLSON,PA,18446,,,2024-08-05,500.00,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I178,,,IND,,SEXTON,RYAN,,,,541 N 2ND ST,,COLUMBIA,PA,17512,,,2024-08-05,1581.94,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I174,,,IND,,STEDGE,KELLY,,,,7674 SPRINGFIELD RD,,COLUMBIA CROSS ROA,PA,16814,,,2024-08-05,2666.53,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I287,,,ORG,MUGS SPORTS BAR & GRILL,,,,,,13563 ICOT BLVD,,CLEARWATER,FL,33760,,,2024-08-05,1336.65,,EVENT VENUE AND CATERING,007,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I409,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-08-05,9.57,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I410,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-08-05,45.72,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I412,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-08-05,31.32,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I110,,,ORG,VISTAPRINT,,,,,,95 HAYDEN AVE,,LEXINGTON,MA,02421,,,2024-08-05,59.60,,PRINTING,004,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I408,,,ORG,WYNDHAM HOTELS,,,,,,22 SYLVAN WAY,,PARSIPPANY,NJ,07054,,,2024-08-05,241.98,,LODGING,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I179,,,IND,,FREED,NICOLE,,,,115 OLEY FURNACE RD,,FLEETWOOD,PA,19522,,,2024-08-06,7.00,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I180,,,IND,,MANCATO,GINA,,,,103 VIVIENNE COURT,,DINGMANS FERRY,PA,18328,,,2024-08-06,11.00,,FIELD STRATEGY CONSULTING,001,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I314,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-08-06,227.70,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I356,,,ORG,"FABRIZIO , LEE & ASSOCIATES LLC",,,,,,2624 NE 15TH STREET,,FT. LAUDERDALE,FL,33304,,,2024-08-06,21050.00,,SURVEY,005,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I413,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-08-06,51.18,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I414,,,ORG,UBER,,,,,,1455 MARKET STREET,4TH FLOOR,SAN FRANCISCO,CA,94103,,,2024-08-06,5.04,,GROUND TRANSPORTATION,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I315,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-08-08,415.60,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I316,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-08-10,504.01,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I415,,,IND,,LONGO,JONDAVID,,,,314 CENTER ST,,SLIPPERY ROCK,PA,16057,,,2024-08-12,1601.83,,TRAVEL REIMBURSEMENT,002,,,,,,,,,,,,  ,,,,,,,
SB21B,C00829721,SB21B.I317,,,ORG,ANEDOT,,,,,,1340 POYDRAS STREET,SUITE 1770,NEW ORLEANS,LA,70112,,,2024-08-12,247.42,,MERCHANT FEE,003,,,,,,,,,,,,  ,,,,,,,
