form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00740555,EB17127,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2023-09-24,1.00,,FUNDRAISING COMMISSION COSTS,003,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17126,,,ORG,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-09-24,0.39,,CREDIT CARD PROCESSING FEES,003,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17131,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2023-09-30,15.00,,FUNDRAISING COMMISSION COSTS,003,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17132,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2023-09-30,1.20,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17149,,,ORG,BANK OF AMERICA,,,,,,67 TECHNOLOGY DRIVE,,IRVINE,CA,92618,,,2023-10-01,29.95,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17175,,,ORG,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-10-10,41.97,,CREDIT CARD PROCESSING FEES,003,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17141,,,ORG,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,P2024,,2023-10-22,1.39,,CREDIT CARD PROCESSING FEES,003,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17147,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2023-10-31,15.00,,FUNDRAISING COMMISSION COSTS,003,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17146,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2023-10-31,1.20,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17161,,,ORG,BANK OF AMERICA,,,,,,67 TECHNOLOGY DRIVE,,IRVINE,CA,92618,,,2023-11-01,29.95,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17176,,,ORG,WINRED,,,,,,PO BOX 9891,,ARLINGTON,VA,22219,,,2023-11-14,41.97,,CREDIT CARD PROCESSING FEES,003,C00694323,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17158,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2023-11-30,1.20,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17159,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2023-11-30,15.00,,FUNDRAISING COMMISSION COSTS,003,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17169,,,ORG,BANK OF AMERICA,,,,,,67 TECHNOLOGY DRIVE,,IRVINE,CA,92618,,,2023-12-01,29.95,,BANK FEE,001,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17167,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2023-12-31,15.00,,FUNDRAISING COMMISSION COSTS,003,,,,,,,,,,,,,,,,,,,
SB21B,C00740555,EB17166,,,ORG,CAMPAIGN SOLUTIONS,,,,,,117 N SAINT ASAPH ST,,ALEXANDRIA,VA,22314,,,2023-12-31,1.20,,CREDIT CARD PROCESSING FEES,003,,,,,,,,,,,,,,,,,,,
