form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00802389,500430442,,,ORG,Igicom,,,,,,108 W 39th St,Rm 1006,New York,NY,100188269,,,2023-08-09,16387.50,0.00,Consulting - Website Construction,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430445,,,ORG,Igicom,,,,,,108 W 39th St,Rm 1006,New York,NY,100188269,,,2023-08-30,9525.00,0.00,Consulting - Website Construction,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430451,,,ORG,Igicom,,,,,,108 W 39th St,Rm 1006,New York,NY,100188269,,,2023-09-27,13162.50,0.00,Consulting - Website Construction,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430458,,,ORG,Igicom,,,,,,108 W 39th St,Rm 1006,New York,NY,100188269,,,2023-11-08,9225.00,0.00,Consulting - Website Construction,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430465,,,ORG,Igicom,,,,,,108 W 39th St,Rm 1006,New York,NY,100188269,,,2023-11-15,14625.00,0.00,Consulting - Website Construction,,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430806,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-06,-40.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430851,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-10,-5.00,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430681,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-17,-1.67,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430682,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-17,-1.67,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430683,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-17,-1.66,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430684,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-20,-1.67,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430685,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-20,-1.67,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430686,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-20,-1.66,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430687,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-24,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430688,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-24,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430689,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-24,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430690,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-24,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430691,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-07-27,-5.00,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,22737581I,22737581,SA11AI,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-07-31,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,500430692,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430693,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430694,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430695,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430696,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-03,-8.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430697,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430698,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430699,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430700,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430701,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430702,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430703,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430704,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-09,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430705,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-21,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430706,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-21,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430707,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-21,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430708,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-21,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430807,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-24,-40.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430709,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-08-28,-5.00,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,22737582I,22737582,SA11AI,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-08-31,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,500430710,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-06,-13.33,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430711,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-06,-13.33,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430712,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-06,-13.34,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430713,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-13,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430714,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-13,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430715,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-13,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430808,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-13,-1.25,0.00,email services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430716,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-18,-40.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500431051,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500431053,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500431055,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500431057,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500431059,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500431061,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500431063,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500431065,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500431067,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500431069,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-21,-4.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430717,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-09-25,-5.00,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,22737583I,22737583,SA11AI,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-09-30,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,500430718,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-02,-40.00,0.00,Staff time and emails for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430719,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-05,-1.67,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430720,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-05,-1.67,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430721,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-05,-1.66,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430722,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-12,-5.00,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430723,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-18,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430724,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-18,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430725,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,O2024,Special General,2023-10-18,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430726,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-18,-1.25,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430727,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-20,-1.67,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430728,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-20,-1.67,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430729,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-20,-1.66,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430483,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-24,-10.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430485,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-24,-10.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430487,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-24,-10.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430489,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-24,-10.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430491,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-26,-8.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430493,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-26,-8.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430495,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-26,-8.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430497,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-26,-8.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430499,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-26,-8.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,22737584I,22737584,SA11AI,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-10-31,12571.55,0.00,"Staff Time, Compliance and Administrative Support",,,,,,,,,,,,,,,,,,,,* In-Kind Received
SB21B,C00802389,500430730,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-10-31,-5.00,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430501,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-11-02,-40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,See Line 29
SB21B,C00802389,500430461,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-11-08,40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430462,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,,,2023-11-08,-40.00,0.00,Staff time for email for online message (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430731,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-13,-1.00,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430732,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-13,-1.00,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
SB21B,C00802389,500430733,,,ORG,"League of Conservation Voters, Inc.",,,,,,740 15th St NW,Fl 7,Washington,DC,200051048,P2024,,2023-11-13,-1.00,0.00,Email Services (via drawdown),,,,,,,,,,,,,,,,,,,,
