SB21B,C00867937,SB21B.1002995.004,SB21B.1002995,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-05-22,410.51,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.005,SB21B.1002995,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-05-22,813.98,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.006,SB21B.1002995,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-05-22,410.51,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.007,SB21B.1002995,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-05-22,796.18,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.008,SB21B.1002995,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-05-22,632.83,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.003,SB21B.1002995,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-05-23,714.75,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.019,SB21B.1002995,SB21B,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2024-05-14,131.65,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.010,SB21B.1002995,SB21B,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2024-05-21,567.64,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.012,SB21B.1002995,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-05-17,336.62,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.026,SB21B.1002995,SB21B,ORG,KING COLE AUDIO VISUAL SERVICE INC.,,,,,,47-59 49TH STREET,,WOODSIDE,NY,11377,,,2024-05-11,27323.25,,AUDIO VISUAL SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.028,SB21B.1002995,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-05-07,2345.91,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.011,SB21B.1002995,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-05-20,915.34,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.002,SB21B.1002995,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-05-23,483.78,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.025,SB21B.1002995,SB21B,ORG,PRESTIGE AV & CREATIVE SERVICES,,,,,,4835 PARA DRIVE,,CINCINNATI,OH,45237,,,2024-05-13,5977.34,,AUDIO VISUAL SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.029,SB21B.1002995,SB21B,ORG,"REGENCY PARTY RENTALS & SUPPLIES, INC.",,,,,,5900 N. AUSTRALIAN AVE,SUITE 3,WEST PALM BEACH,FL,33407,,,2024-05-06,2408.99,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.020,SB21B.1002995,SB21B,ORG,THE POST OAK AT UPTOWN HOUSTON,,,,,,1600 WEST LOOP SOUTH,,HOUSTON,TX,77027,,,2024-05-14,12816.83,,FACILITY RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.030,SB21B.1002995,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-05-05,21.00,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1002995.027,SB21B.1002995,SB21B,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,,2024-05-11,14.51,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608,,,ORG,AMERICAN EXPRESS,,,,,,200 VESEY ST,,NEW YORK,NY,10285,,,2024-06-26,159764.66,,CREDIT CARD PAYMENT: SEE ITEMIZATIONS IF REQUIRED
SB21B,C00867937,SB21B.1003608.001,SB21B.1003608,SB21B,ORG,AER LINGUS PLC,,,,,,AVIATION HOUSE,HAWKINS ST,DUBLIN,ZZ,99999,,,2024-05-31,1061.27,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.002,SB21B.1003608,SB21B,ORG,ALLIANZ TRAVEL INSURANCE,,,,,,9950 MAYLAND DRIVE,,RICHMOND,VA,23233,,,2024-05-30,79.68,,INSURANCE,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.003,SB21B.1003608,SB21B,ORG,BEST-VIP CHAUFFEURED WORLDWIDE,,,,,,2701 S. BIRCH ST,,SANTA ANA,CA,92707,,,2024-06-07,9435.00,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.004,SB21B.1003608,SB21B,ORG,BIG D PARTY & EVENT RENT,,,,,,3237 COMMANDER DR,,CARROLLTON,TX,75006,,,2024-06-03,899.08,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.005,SB21B.1003608,SB21B,ORG,BIG D PARTY & EVENT RENT,,,,,,3237 COMMANDER DR,,CARROLLTON,TX,75006,,,2024-06-03,3031.48,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.006,SB21B.1003608,SB21B,ORG,BRITISH AIRWAYS PLC,,,,,,PO BOX 365,,"HARMONDSWORTH, ENGLAND",ZZ,99999,,,2024-06-05,11129.64,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.007,SB21B.1003608,SB21B,ORG,BRITISH AIRWAYS PLC,,,,,,PO BOX 365,,"HARMONDSWORTH, ENGLAND",ZZ,99999,,,2024-06-05,11129.64,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.009,SB21B.1003608,SB21B,ORG,"CANDLELIGHT DESIGNS, INC",,,,,,1150 S OLIVE ST,,LOS ANGELES,CA,90015,,,2024-06-05,6856.88,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.010,SB21B.1003608,SB21B,ORG,CLAIR GLOBAL CORPORATION,,,,,,1 ELLEN AVENUE,,LITITZ,PA,17543,,,2024-06-05,4302.60,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.012,SB21B.1003608,SB21B,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,,2024-05-31,378.45,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.013,SB21B.1003608,SB21B,ORG,DELTA AIR LINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,,2024-05-31,1582.30,,TRAVEL: AIR,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.021,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-05-30,84.92,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.022,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-07,450.19,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.023,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-07,458.71,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.024,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-07,555.57,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.016,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-08,683.58,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.017,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-08,1003.72,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.018,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-08,1057.18,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.020,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-08,1210.61,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.015,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-09,683.58,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.019,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-09,1203.88,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.025,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-09,739.12,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.026,SB21B.1003608,SB21B,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,,2024-06-09,740.48,,TRAVEL: CAR RENTAL,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.027,SB21B.1003608,SB21B,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2024-05-29,30.71,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.028,SB21B.1003608,SB21B,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2024-06-05,452.42,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.029,SB21B.1003608,SB21B,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2024-06-05,904.02,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.030,SB21B.1003608,SB21B,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,,2024-06-07,1215.97,,DELIVERY SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.031,SB21B.1003608,SB21B,ORG,FINEST TRANSPORTATION SE,,,,,,819 PROMENADE WAY,,JUPITER,FL,33458,,,2024-06-10,285.00,,TRAVEL: GROUND TRANSPORTATION,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.032,SB21B.1003608,SB21B,ORG,"FORK, KNIFE & SPOON CATERING",,,,,,711 WEST 17TH STREET,,COSTA MESA,CA,92627,,,2024-06-05,3892.23,,CATERING SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.033,SB21B.1003608,SB21B,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,,2024-05-31,11210.28,,FACILITY RENTAL/CATERING SERVICES,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.035,SB21B.1003608,SB21B,ORG,LUXE LINEN,,,,,,2803 EAST 208TH STREET,,CARSON,CA,90810,,,2024-06-05,2638.72,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.034,SB21B.1003608,SB21B,ORG,LUXE LINEN,,,,,,2803 EAST 208TH STREET,,CARSON,CA,90810,,,2024-06-06,235.83,,EVENT STAGING EXPENSE,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.042,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-05-29,555.50,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.037,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-01,1244.97,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.060,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-05,391.45,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.062,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-05,782.90,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.063,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-05,782.90,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.064,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-05,782.90,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.065,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-05,782.90,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.061,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-06,782.90,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.036,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-08,97.93,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.056,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-09,57.50,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.057,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-09,60.15,,TRAVEL: FOOD,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.058,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-10,135.34,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
SB21B,C00867937,SB21B.1003608.059,SB21B.1003608,SB21B,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,,2024-06-10,262.21,,TRAVEL: LODGING,,,,,,,,,,,,,,,,,,,X
