form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00867010,SB21B.I4311,SB21B.I4263,SB21B,ORG,FEDEX,,,,,,3610 HACKS CROSS RD,,MEMPHIS,TN,38125,,,2024-10-16,141.04,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4312,SB21B.I4263,SB21B,ORG,FEDEX,,,,,,3610 HACKS CROSS RD,,MEMPHIS,TN,38125,,,2024-10-17,113.75,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4313,SB21B.I4263,SB21B,ORG,FEDEX,,,,,,3610 HACKS CROSS RD,,MEMPHIS,TN,38125,,,2024-10-18,83.39,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4314,SB21B.I4263,SB21B,ORG,FEDEX,,,,,,3610 HACKS CROSS RD,,MEMPHIS,TN,38125,,,2024-10-21,83.39,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4315,SB21B.I4263,SB21B,ORG,FEDEX,,,,,,3610 HACKS CROSS RD,,MEMPHIS,TN,38125,,,2024-10-22,43.11,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4316,SB21B.I4263,SB21B,ORG,FEDEX,,,,,,3610 HACKS CROSS RD,,MEMPHIS,TN,38125,,,2024-10-23,83.56,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4317,SB21B.I4263,SB21B,ORG,FEDEX,,,,,,3610 HACKS CROSS RD,,MEMPHIS,TN,38125,,,2024-10-24,83.56,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4318,SB21B.I4263,SB21B,ORG,FIVE STAR VALET SERVICES LLC,,,,,,P.O. BOX 391657,,SOLON,OH,44139,,,2024-10-28,515.00,,EVENT EXPENSE: PARKING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4319,SB21B.I4263,SB21B,ORG,FOXXIE PHOTOGRAPHY,,,,,,213 LOIS LN,,WATERFORD,OH,45786,,,2024-10-09,704.90,,PHOTOGRAPHY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4320,SB21B.I4263,SB21B,ORG,FROEHLICHS CLASSIC CORNER,,,,,,501 WASHINGTON ST,,STEUBENVILLE,OH,43952,,,2024-10-26,1186.75,,CATERING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4321,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,114.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4322,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,114.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4323,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,114.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4324,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,114.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4325,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,114.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4326,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,114.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4327,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,114.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4328,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,114.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4329,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,114.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4330,SB21B.I4263,SB21B,ORG,GRAETERS ICE CREAM COMPANY,,,,,,2245 GILBERT AVE,STE 105,CINCINNATI,OH,45206,,,2024-10-25,124.90,,MEETING EXPENSE: MEALS,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4331,SB21B.I4263,SB21B,ORG,MOBILESPHERE LLC,,,,,,ONE BROADWAY,BROADWAY 14TH FL,CAMBRIDGE,MA,02142,,,2024-10-08,60.00,,MOBILE PHONE EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4332,SB21B.I4263,SB21B,ORG,MOBILESPHERE LLC,,,,,,ONE BROADWAY,BROADWAY 14TH FL,CAMBRIDGE,MA,02142,,,2024-10-09,60.00,,MOBILE PHONE EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4333,SB21B.I4263,SB21B,ORG,MOBILESPHERE LLC,,,,,,ONE BROADWAY,BROADWAY 14TH FL,CAMBRIDGE,MA,02142,,,2024-10-09,60.00,,MOBILE PHONE EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4334,SB21B.I4263,SB21B,ORG,MOBILESPHERE LLC,,,,,,ONE BROADWAY,BROADWAY 14TH FL,CAMBRIDGE,MA,02142,,,2024-10-10,60.00,,MOBILE PHONE EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4335,SB21B.I4263,SB21B,ORG,MOBILESPHERE LLC,,,,,,ONE BROADWAY,BROADWAY 14TH FL,CAMBRIDGE,MA,02142,,,2024-10-10,60.00,,MOBILE PHONE EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4336,SB21B.I4263,SB21B,ORG,MOBILESPHERE LLC,,,,,,ONE BROADWAY,BROADWAY 14TH FL,CAMBRIDGE,MA,02142,,,2024-10-18,60.00,,MOBILE PHONE EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4337,SB21B.I4263,SB21B,ORG,MOBILESPHERE LLC,,,,,,ONE BROADWAY,BROADWAY 14TH FL,CAMBRIDGE,MA,02142,,,2024-10-21,60.00,,MOBILE PHONE EXPENSE,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4338,SB21B.I4263,SB21B,ORG,PORTRAIT HOUSE,,,,,,364 BEECHER RD,,COLUMBUS,OH,43230,,,2024-10-02,400.00,,PHOTOGRAPHY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4339,SB21B.I4263,SB21B,ORG,RC EVENTS,,,,,,2420 WILMER ST,,ZANESVILLE,OH,43701,,,2024-10-04,1098.24,,FACILITY/ROOM RENTAL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4340,SB21B.I4263,SB21B,ORG,RC EVENTS,,,,,,2420 WILMER ST,,ZANESVILLE,OH,43701,,,2024-10-09,231.66,,FACILITY/ROOM RENTAL,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4341,SB21B.I4263,SB21B,ORG,SHARP'S VALET PARKING SERVICES INC.,,,,,,8216 PRINCETON GLENDALE RD,STE 251,WEST CHESTER TOWNS,OH,45069,,,2024-10-15,1118.00,,EVENT EXPENSE: PARKING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4342,SB21B.I4263,SB21B,ORG,STAPLES,,,,,,2150 WEST 117TH STREET,,CLEVELAND,OH,44111,,,2024-09-30,138.25,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4343,SB21B.I4263,SB21B,ORG,STAPLES,,,,,,2150 WEST 117TH STREET,,CLEVELAND,OH,44111,,,2024-10-05,131.97,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4344,SB21B.I4263,SB21B,ORG,STAPLES,,,,,,2150 WEST 117TH STREET,,CLEVELAND,OH,44111,,,2024-10-08,99.30,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4345,SB21B.I4263,SB21B,ORG,STAPLES,,,,,,2150 WEST 117TH STREET,,CLEVELAND,OH,44111,,,2024-10-11,422.11,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4346,SB21B.I4263,SB21B,ORG,STAPLES,,,,,,2150 WEST 117TH STREET,,CLEVELAND,OH,44111,,,2024-10-17,97.59,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4347,SB21B.I4263,SB21B,ORG,STAPLES,,,,,,2150 WEST 117TH STREET,,CLEVELAND,OH,44111,,,2024-10-24,15.03,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4348,SB21B.I4263,SB21B,ORG,STAPLES,,,,,,2150 WEST 117TH STREET,,CLEVELAND,OH,44111,,,2024-10-25,196.90,,OFFICE SUPPLIES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4349,SB21B.I4263,SB21B,ORG,THE BRIDGE RESTAURANT,,,,,,127 W POPLAR ST,,SIDNEY,OH,45365,,,2024-10-15,400.00,,CATERING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4350,SB21B.I4263,SB21B,ORG,THE BRIDGE RESTAURANT,,,,,,127 W POPLAR ST,,SIDNEY,OH,45365,,,2024-10-20,3272.84,,CATERING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4351,SB21B.I4263,SB21B,ORG,THE MESSENGER PRESS,,,,,,6184 OH-274,,CARTHAGENA,OH,45822,,,2024-09-29,6311.68,,PRINTING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4352,SB21B.I4263,SB21B,ORG,THE MESSENGER PRESS,,,,,,6184 OH-274,,CARTHAGENA,OH,45822,,,2024-10-01,238.38,,PRINTING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4353,SB21B.I4263,SB21B,ORG,THE MESSENGER PRESS,,,,,,6184 OH-274,,CARTHAGENA,OH,45822,,,2024-10-01,4839.58,,PRINTING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4354,SB21B.I4263,SB21B,ORG,THE MESSENGER PRESS,,,,,,6184 OH-274,,CARTHAGENA,OH,45822,,,2024-10-02,3222.24,,PRINTING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4355,SB21B.I4263,SB21B,ORG,THE MESSENGER PRESS,,,,,,6184 OH-274,,CARTHAGENA,OH,45822,,,2024-10-09,2607.97,,PRINTING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4356,SB21B.I4263,SB21B,ORG,THE MESSENGER PRESS,,,,,,6184 OH-274,,CARTHAGENA,OH,45822,,,2024-10-11,1103.45,,PRINTING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4357,SB21B.I4263,SB21B,ORG,THE MONKS COPY SHOPS,,,,,,47 E GAY ST,,COLUMBUS,OH,43215,,,2024-10-11,7550.76,,PRINTING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4358,SB21B.I4263,SB21B,ORG,THE MONKS COPY SHOPS,,,,,,47 E GAY ST,,COLUMBUS,OH,43215,,,2024-10-25,4216.68,,PRINTING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4359,SB21B.I4263,SB21B,ORG,THE THIRSTY FILLY,,,,,,P.O. BOX 1591,,VERNAL,UT,84078,,,2024-10-01,2149.61,,CATERING SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4360,SB21B.I4263,SB21B,ORG,USPS,,,,,,2082 STRINGTOWN ROAD,,GROVE CITY,OH,43123,,,2024-09-30,1314.00,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4361,SB21B.I4263,SB21B,ORG,USPS,,,,,,2082 STRINGTOWN ROAD,,GROVE CITY,OH,43123,,,2024-09-30,292.00,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4362,SB21B.I4263,SB21B,ORG,USPS,,,,,,2082 STRINGTOWN ROAD,,GROVE CITY,OH,43123,,,2024-10-02,1460.00,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4363,SB21B.I4263,SB21B,ORG,USPS,,,,,,2082 STRINGTOWN ROAD,,GROVE CITY,OH,43123,,,2024-10-03,1168.00,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4364,SB21B.I4263,SB21B,ORG,USPS,,,,,,2082 STRINGTOWN ROAD,,GROVE CITY,OH,43123,,,2024-10-04,1387.00,,DELIVERY SERVICES,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4365,SB21B.I4263,SB21B,ORG,VALET PARKING,,,,,,379 S MAIN ST,,SALT LAKE CITY,UT,84111,,,2024-10-08,1430.00,,EVENT EXPENSE: PARKING,,,,,,,,,,,,,  ,,,,,,X,
SB21B,C00867010,SB21B.I4264,,,ORG,ANEDOT,,,,,,1340 POYDRAS ST,STE 1770,NEW ORLEANS,LA,701125204,,,2024-10-30,2.30,,MERCHANT FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00867010,SB21B.I4265,,,ORG,BEHMS RESTAURANT,,,,,,140B LIBERTY WAY,,FORT LORAMIE,OH,45845,,,2024-11-15,1201.82,,CATERING SERVICES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00867010,SB21B.I4266,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-10-24,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00867010,SB21B.I4267,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-10-24,2.50,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00867010,SB21B.I4268,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-10-24,2.50,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00867010,SB21B.I4269,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-10-24,2.50,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00867010,SB21B.I4270,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-10-31,210.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00867010,SB21B.I4271,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-11-04,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
SB21B,C00867010,SB21B.I4272,,,ORG,CHAIN BRIDGE BANK,,,,,,1445A LAUGHLIN AVE,,MCLEAN,VA,22101,,,2024-11-01,25.00,,BANK FEES,,,,,,,,,,,,,  ,,,,,,,
