form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00495028,500529521,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-08-30,30333.50,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521321,,,ORG,JBW Consulting LLC,,,,,,601 E 20th St,Apt 10F,New York,NY,100107636,,,2024-08-05,7250.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524321,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-09,35300.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524331,,,ORG,MVAR Media LLC,,,,,,1199 N Fairfax St,Ste 220,Alexandria,VA,223141437,,,2024-08-12,8781.76,0.00,Media Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521331,,,ORG,Open Labs LLC,,,,,,1800 M St NW,,Washington,DC,200365802,,,2024-08-05,35000.00,0.00,Research,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529431,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-08-29,295531.00,0.00,Television Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524941,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-21,32858.10,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524341,,,ORG,American Express,,,,,,PO Box 1270,,Newark,NJ,071011270,,,2024-08-14,49923.80,0.00,"Credit Card Payment, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524830,500524341,SB29,ORG,Bloomberg.com,,,,,,731 Lexington Ave,,New York,NY,100221331,,,2024-08-14,299.00,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524840,500524341,SB29,ORG,Kehoe Designs,,,,,,2555 S Leavitt St,,Chicago,IL,606085211,,,2024-08-14,2553.08,0.00,Event Design and Decor,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524850,500524341,SB29,ORG,Ready Refresh by Nestle,,,,,,9921 Business Pkwy,,Lanham,MD,207061836,,,2024-08-14,374.41,0.00,Water Services,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524860,500524341,SB29,ORG,Whitlow's DC,,,,,,901 U St NW,,Washington,DC,200014019,,,2024-08-14,2740.00,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524821,500524341,SB29,ORG,United Center,,,,,,1901 W Madison St,,Chicago,IL,606122459,,,2024-08-14,30779.20,0.00,Suite Rental and Catering,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524831,500524341,SB29,ORG,Dialpad Meetings,,,,,,275 Sacramento St,,San Francisco,CA,941113810,,,2024-08-14,174.90,0.00,Conference Calls,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524841,500524341,SB29,ORG,Lastpass US LP,,,,,,7414 Hollister Ave,,Goleta,CA,931172583,,,2024-08-14,36.71,0.00,Technology License,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524822,500524341,SB29,ORG,1800 Massachusetts Ave,,,,,,1800 Massachusetts Ave NW,,Washington,DC,200361806,,,2024-08-14,575.00,0.00,Room Rental,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524833,500524341,SB29,ORG,Cloudflare,,,,,,101 Townsend St,Ste 900,San Francisco,CA,941071934,,,2024-08-14,53.00,0.00,Technology License,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524843,500524341,SB29,ORG,LexisNexis,,,,,,PO Box 7147,,Philadelphia,PA,191700001,,,2024-08-14,2979.66,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524853,500524341,SB29,ORG,RingCentral Inc.,,,,,,20 Davis Dr,,Belmont,CA,940023002,,,2024-08-14,427.43,0.00,Telephone,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524863,500524341,SB29,ORG,"Zoom Video Communications, Inc.",,,,,,55 Almaden Blvd,Fl 6,San Jose,CA,951131608,,,2024-08-14,95.40,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524834,500524341,SB29,ORG,Comcast,,,,,,1500 Market St,Fl 11E,Philadelphia,PA,191022107,,,2024-08-14,309.23,0.00,Utilities,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524844,500524341,SB29,ORG,MailChimp,,,,,,512 Means St NW,Ste 404,Atlanta,GA,303185788,,,2024-08-14,116.60,0.00,Technology License,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524825,500524341,SB29,ORG,"Adobe Systems, Inc.",,,,,,345 Park Ave,,San Jose,CA,951102704,,,2024-08-14,95.39,0.00,Technology License,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524835,500524341,SB29,ORG,Costco,,,,,,1200 S Fern St,,Arlington,VA,222022862,,,2024-08-14,902.81,0.00,Office Equipment,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524845,500524341,SB29,ORG,Microsoft Corporation,,,,,,1 Microsoft Way,,Redmond,WA,980528300,,,2024-08-14,346.69,0.00,Technology License,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524826,500524341,SB29,ORG,Amazon.com,,,,,,PO Box 81226,,Seattle,WA,981081300,,,2024-08-14,1169.52,0.00,Office Supplies,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524827,500524341,SB29,ORG,Amazon Web Services,,,,,,PO Box 81226,,Seattle,WA,981081300,,,2024-08-14,607.37,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524857,500524341,SB29,ORG,Tatte Bakery,,,,,,1200 New Hampshire Ave NW,,Washington,DC,200366802,,,2024-08-14,769.89,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524828,500524341,SB29,ORG,Ana Isabel Photography,,,,,,900 Brentwood Rd NE,,Washington,DC,200907501,,,2024-08-14,1700.00,0.00,Photography Services,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524838,500524341,SB29,ORG,EZ Cater,,,,,,40 Water St,Fl 5,Boston,MA,021093604,,,2024-08-14,575.94,0.00,Catering,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524829,500524341,SB29,ORG,Beltway Office Solutions,,,,,,9190 Red Branch Rd,Ste E,Columbia,MD,210452049,,,2024-08-14,270.32,0.00,Office Equipment,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524839,500524341,SB29,ORG,Google,,,,,,1600 Amphitheatre Pkwy,,Mountain View,CA,940431351,,,2024-08-14,1367.54,0.00,Email Services & Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524859,500524341,SB29,ORG,Wachete S.R.O.,,,,,,128,5/5,Prague,,15000,,,2024-08-14,54.90,0.00,Subscription,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500529441,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-08-29,74555.00,0.00,Television Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500528361,,,PAC,Battleground New York,,,,,,PO Box 15845,,Washington,DC,200030845,,,2024-08-05,75000.00,0.00,"In-kind, Polling Data",,C00859355,,,,,,,,,,,,,,,,,X,Non-Contribution Account
SB29,C00495028,500528371,,,ORG,Amalgamated Bank,,,,,,1825 K St NW,,Washington,DC,200061202,,,2024-08-29,1362.00,0.00,Bank Fee,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500525281,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-23,32055.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529491,,,ORG,Agency,,,,,,600 E Court Ave,Ste 160,Des Moines,IA,503092058,,,2024-08-30,35048.40,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500531491,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2024-08-30,24625.00,0.00,Digital Advertsing,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500525291,,,ORG,Grow Progress Inc,,,,,,2726 13th St NW,,Washington,DC,200095316,,,2024-08-23,1000.00,0.00,Research,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524891,,,ORG,"Ryan, Swanson, & Cleveland, PLLC",,,,,,1201 3rd Ave,Ste 3400,Seattle,WA,981013268,,,2024-08-16,162.00,0.00,Legal Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529512,,,ORG,Left Hook,,,,,,2601 Ocean Park Blvd,Ste 324,Santa Monica,CA,904055297,,,2024-08-30,16000.00,0.00,Media Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521312,,,ORG,"Allied Telecom Group, LLC",,,,,,1400 Crystal Dr,Ste 700,Arlington,VA,222024153,,,2024-08-05,383.68,0.00,Internet Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524312,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-08,39426.87,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529522,,,ORG,Wavelength Strategy LLC,,,,,,712 H St NE,Unit 526,Washington,DC,200023627,,,2024-08-30,32000.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521322,,,ORG,"Kieloch Consulting, Inc.",,,,,,228 2nd St SE,,Washington,DC,200031943,,,2024-08-07,45000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524322,,,IND,,Gravalis,Jenna,,,,511 U St NW,Unit 2,Washington,DC,200015956,,,2024-08-09,4031.95,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524332,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-12,34055.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521332,,,ORG,Paragon Strategies LLC,,,,,,2131 Pacific St,Apt 2,Brooklyn,NY,112334011,,,2024-08-06,5000.00,0.00,Strategic Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529432,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-08-29,14256.00,0.00,Radio Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500528362,,,PAC,Giffords PAC,,,,,,PO Box 51196,,Washington,DC,200911196,,,2024-08-12,75000.00,0.00,"In-kind, Polling Data",,C00540443,,,,,,,,,,,,,,,,,X,Non-Contribution Account
SB29,C00495028,500525282,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-23,35000.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529492,,,ORG,Agency,,,,,,600 E Court Ave,Ste 160,Des Moines,IA,503092058,,,2024-08-30,33402.00,0.00,Direct Mail,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500525292,,,PAC,Vote Alaska Before Party,,,,,,3717 Knik Ave,,Anchorage,AK,995171047,,,2024-08-27,1000000.00,0.00,Contribution,,C00825091,Vote Alaska Before Party,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,35312203I,35312203,SA17,PAC,Together for Progress 2024,,,,,,PO Box 21961,,Seattle,WA,981113961,,,2024-08-12,5000.00,0.00,"Non-Contribution Account, In-kind: Polling Data",,C00873679,,,,,,,,,,,,,,,,,,* In-Kind Received
SB29,C00495028,500529513,,,ORG,"Pescador Public Strategies, LLC",,,,,,4007 McCullough Ave,Ste 168,San Antonio,TX,782122420,,,2024-08-30,18500.00,0.00,Digital Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521313,,,ORG,Capital Strategies,,,,,,13900 Old Harbor Ln,Apt 108,Marina Del Rey,CA,902927333,,,2024-08-07,3000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524313,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-08,39800.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529523,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,,,2024-08-30,31000.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529433,,,ORG,Waterfront Strategies,,,,,,3050 K St NW,Ste 100,Washington,DC,200075161,,,2024-08-29,456831.00,0.00,Television Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500527353,,,ORG,House Majority Forward,,,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-08-30,236256.06,0.00,Staff Time and Overhead,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500528363,,,PAC,The Impact Fund,,,,,,122 C St NW,Ste 360,Washington,DC,200012149,,,2024-08-13,75000.00,0.00,"In-kind, Polling Data",,C00876391,,,,,,,,,,,,,,,,,X,Non-Contribution Account
SB29,C00495028,500525273,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-08-26,8058.42,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500525283,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-23,35494.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500525293,,,IND,,Warnke,Christopher,,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-08-22,429.28,0.00,"Reimbursement, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500525295,500525293,SB29,ORG,"Lyft, Inc.",,,,,,568 Brannan St,,San Francisco,CA,941071611,,,2024-08-22,28.47,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500525296,500525293,SB29,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-08-22,372.95,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500525297,500525293,SB29,ORG,Tatte Bakery,,,,,,1200 New Hampshire Ave NW,,Washington,DC,200366802,,,2024-08-22,6.50,0.00,Refreshments,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500525304,,,IND,,Horrell,Abigail,C.,,,1032 15th St NW,Ste 247,Washington,DC,200051502,,,2024-08-26,468.17,0.00,"Reimbursement, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500525311,500525304,SB29,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-08-26,173.48,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500525316,500525304,SB29,ORG,Southwest Airlines,,,,,,PO Box 36647-1CR,,Dallas,TX,75235,,,2024-08-26,235.98,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500525318,500525304,SB29,ORG,"Uber Technologies, Inc.",,,,,,800 Market St,Fl 7,San Francisco,CA,941023034,,,2024-08-26,48.71,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500529514,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,,,2024-08-30,104024.55,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521314,,,ORG,DC Health Link,,,,,,PO Box 97022,,Washington,DC,200907022,,,2024-08-01,18538.93,0.00,Insurance,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524314,,,ORG,Boysenberry Strategies,,,,,,1804 Bay St SE,,Washington,DC,200032509,,,2024-08-08,5000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529524,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,,,2024-08-30,31000.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521324,,,IND,,Presta,Lisa,,,,163 Forest Side Ave,,San Francisco,CA,941271315,,,2024-08-06,6000.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500525324,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-26,8910.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524934,,,IND,,Boland,Thomas,J.,,IV,1201 Half St SE,Apt 712,Washington,DC,200034554,,,2024-08-21,347.91,0.00,"Reimbursement, See Below",,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524935,500524934,SB29,ORG,American Airlines,,,,,,4255 Amon Carter Blvd,,Fort Worth,TX,761552603,,,2024-08-21,323.95,0.00,Travel,,,,,,,,,,,,,,,,,,,X,* Non-Contribution Account
SB29,C00495028,500524334,,,ORG,Open Labs LLC,,,,,,1800 M St NW,,Washington,DC,200365802,,,2024-08-12,35000.00,0.00,Research,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521334,,,ORG,Paychex,,,,,,3060 Williams Dr,Ste 200,Fairfax,VA,220314642,,,2024-08-05,443.61,0.00,Payroll Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500528364,,,PAC,Communications Workers of America Working Voices,,,,,,501 3rd St NW,Ste C1,Washington,DC,200012760,,,2024-08-13,75000.00,0.00,"In-kind, Polling Data",,C00488486,,,,,,,,,,,,,,,,,X,Non-Contribution Account
SB29,C00495028,500525284,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-23,35494.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529515,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,,,2024-08-30,105000.00,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521315,,,ORG,Elections in Motion,,,,,,19406 Lomond Blvd,,Shaker Heights,OH,441225110,,,2024-08-07,5381.25,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524315,,,ORG,Strathdee Group,,,,,,PO Box 15096,,Washington,DC,200030096,,,2024-08-08,12500.00,0.00,Fundraising Consulting Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524925,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-20,53268.81,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529525,,,ORG,Trilogy Interactive LLC,,,,,,2052 University Ave,Ste 600,Berkeley,CA,947041006,,,2024-08-30,126333.33,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524325,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-08-12,523.01,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521325,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-05,28326.99,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524335,,,ORG,"IRN, Inc.",,,,,,PO Box 1377,,Denver,CO,802011377,,,2024-08-12,40000.00,0.00,Polling Services and Data Subscription,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500524345,,,ORG,ActBlue Technical Services,,,,,,14 Arrow St,,Cambridge,MA,021385106,,,2024-08-19,8632.34,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500525285,,,ORG,The Majority Institute LLC,,,,,,139 W Dartmouth Ave,,Englewood,CO,801101531,,,2024-08-23,36100.00,0.00,Polling Services,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529506,,,ORG,Blueprint Interactive,,,,,,2307 N Trenton St,,Arlington,VA,222074040,,,2024-08-30,12500.00,0.00,Digital Production,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500529516,,,ORG,SKDKnickerbocker LLC,,,,,,1150 18th St NW,Ste 800,Washington,DC,200363845,,,2024-08-30,48193.95,0.00,Digital Advertising,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500521316,,,ORG,First Data Corporation,,,,,,PO Box 407066,,Fort Lauderdale,FL,333407066,,,2024-08-05,54.95,0.00,Credit Card Processing Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
SB29,C00495028,500528816,,,ORG,"Infinex Investments, Inc.",,,,,,538 Preston Ave,,Meriden,CT,064504851,,,2024-08-28,250.08,0.00,Brokerage Fees,,,,,,,,,,,,,,,,,,,,Non-Contribution Account
