form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB29,C00654053,500104057,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-02-23,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104059,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-02-23,0.50,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104244,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-03-24,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104245,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-03-24,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104246,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-03-24,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104247,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-03-24,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104248,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-03-24,109.91,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104858,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-04-26,124.78,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104860,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-04-26,10.50,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104861,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-04-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104862,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-04-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104863,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-04-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500104865,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-04-26,0.75,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105170,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-05-26,138.04,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105173,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-05-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105174,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-05-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105175,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-05-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105176,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-05-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105178,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-05-26,0.25,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105848,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-06-26,98.77,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105849,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-06-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105850,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-06-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105852,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-06-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105853,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-06-26,0.50,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500105854,,,ORG,Amalgamated Bank,,,,,,275 7th Ave,,New York,NY,100016708,,,2023-06-26,10.00,0.00,Non-Contribution Account: Bank Fees,,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500103304,,,ORG,American Express,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-24,13313.96,0.00,"Non-Contribution Account: Credit Card Payment, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500103380,500103304,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2022-11-29,398.60,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103378,500103304,SB29,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,Fl 4,Washington,DC,200017403,,,2022-11-21,361.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103377,500103304,SB29,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,Fl 4,Washington,DC,200017403,,,2022-12-07,337.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103418,500103304,SB29,ORG,Bluestockings Cooperative,,,,,,116 Suffolk St,,New York,NY,100023330,,,2022-12-16,330.25,0.00,Non-Contribution Account: Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103407,500103304,SB29,ORG,Courtyard by Marriott Lansing,,,,,,2710 Lake Lansing Rd,,Lansing,MI,489123622,,,2022-11-30,378.56,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103376,500103304,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2022-11-22,537.20,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103375,500103304,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2022-12-01,597.20,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103374,500103304,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2022-12-03,717.20,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103400,500103304,SB29,ORG,Enterprise Rent-A-Car,,,,,,Philadelphia AP Onsite,,Philadelphia,PA,19153,,,2022-12-08,457.36,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103361,500103304,SB29,ORG,Mailchimp,,,,,,675 Ponce De Leon Ave NE,Ste 500,Atlanta,GA,303081884,,,2022-12-08,487.60,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103428,500103304,SB29,ORG,Moxy Washington,,,,,,1011 K St NW,,Washington,DC,200014403,,,2022-12-04,571.10,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103362,500103304,SB29,ORG,NationBuilder,,,,,,520 S Grand Ave,Fl 2,Los Angeles,CA,900712600,,,2022-12-15,4015.00,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103429,500103304,SB29,ORG,New Leaders Council,,,,,,1050 Connecticut Ave NW,,Washington,DC,200357594,,,2022-12-16,1050.00,0.00,Non-Contribution Account: Professional Development Consulting,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103436,500103304,SB29,ORG,VanillaGift.com,,,,,,250 Williams St NW,Ste 5-2002,Atlanta,GA,303031032,,,2022-12-16,423.60,0.00,Non-Contribution Account: Gifts,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103439,,,ORG,American Express,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-27,10647.66,0.00,"Non-Contribution Account: Credit Card Payment, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500103494,500103439,SB29,ORG,AC Hotel By Marriott Dallas,,,,,,1712 Commerce St,,Dallas,TX,752015300,,,2023-01-20,242.85,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103500,500103439,SB29,ORG,Airtable,,,,,,799 Market St,Fl 8,San Francisco,CA,941032044,,,2023-01-16,1392.00,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103463,500103439,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2023-01-11,35.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103464,500103439,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2023-01-11,318.90,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103452,500103439,SB29,ORG,American Express,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-13,-30.00,0.00,Non-Contribution Account: Credit Card Fees,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103451,500103439,SB29,ORG,American Express,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-16,39.00,0.00,Non-Contribution Account: Credit Card Fees,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103449,500103439,SB29,ORG,American Express,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-22,56.41,0.00,Non-Contribution Account: Credit Card Fees,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103450,500103439,SB29,ORG,American Express,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-22,350.00,0.00,Non-Contribution Account: Credit Card Fees,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103492,500103439,SB29,ORG,Courtyard By Marriott Phoenix,,,,,,132 S Central Ave,,Phoenix,AZ,850042405,,,2023-01-06,326.45,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103491,500103439,SB29,ORG,Courtyard By Marriott Phoenix,,,,,,132 S Central Ave,,Phoenix,AZ,850042405,,,2023-01-11,5.89,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103490,500103439,SB29,ORG,Courtyard By Marriott Phoenix,,,,,,132 S Central Ave,,Phoenix,AZ,850042405,,,2023-01-12,9.47,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103461,500103439,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-04,138.90,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103462,500103439,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-09,30.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103460,500103439,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-13,323.90,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103458,500103439,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-19,132.90,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103459,500103439,SB29,ORG,Delta Airlines,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-01-19,253.90,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103484,500103439,SB29,ORG,Expedia,,,,,,333 108th Ave NE,,Bellevue,WA,980045703,,,2023-01-03,346.74,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103521,500103439,SB29,ORG,Gravitate Coworking,,,,,,500 Locust St,,Des Moines,IA,503094104,,,2023-01-12,175.00,0.00,Non-Contribution Account: Venue Rental,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103483,500103439,SB29,ORG,Hotels.com,,,,,,333 108th Ave NE,,Bellevue,WA,980045703,,,2023-01-05,192.66,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103501,500103439,SB29,ORG,Lusha,,,,,,1177 Avenue Of The Americas,Fl 5,New York,NY,100362714,,,2023-01-05,348.00,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103480,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-04,8.66,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103481,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-04,17.86,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103479,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-05,20.79,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103478,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-06,27.86,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103477,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-07,22.99,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103476,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-08,53.99,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103474,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-09,20.33,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103475,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-09,55.86,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103472,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-10,18.88,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103473,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-10,36.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103470,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-11,20.99,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103471,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-11,25.65,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103467,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-12,24.12,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103468,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-12,49.99,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103469,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-12,72.95,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103466,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-13,45.68,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103465,500103439,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-15,49.66,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103455,500103439,SB29,ORG,NationBuilder,,,,,,520 S Grand Ave,Fl 2,Los Angeles,CA,900712600,,,2023-01-15,4015.00,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103493,500103439,SB29,ORG,The Ven at Embassy Row,,,,,,2015 Massachusetts Ave NW,,Washington,DC,200361011,,,2023-01-21,252.89,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103456,500103439,SB29,ORG,Uber Eats,,,,,,1455 Market St,Ste 400,San Francisco,CA,941031355,,,2023-01-18,22.98,0.00,Non-Contribution Account: Meals,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103457,500103439,SB29,ORG,United Airlines,,,,,,609 Main St,Fl 12,Houston,TX,770023167,,,2023-01-04,452.90,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103514,500103439,SB29,ORG,WiFi On Board,,,,,,303 S Technology Ct,,Broomfield,CO,800213489,,,2023-01-14,49.95,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103940,,,ORG,American Express,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-02-27,9447.51,0.00,"Non-Contribution Account: Credit Card Payment, See Memo Entries If Itemized",,,,,,,,,,,,,,,,,,,,
SB29,C00654053,500103941,500103940,SB29,ORG,AC Hotel By Marriott Dallas,,,,,,1712 Commerce St,,Dallas,TX,752015300,,,2023-02-02,-242.85,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103943,500103940,SB29,ORG,Aloft Hotel Phoenix,,,,,,4450 E Washington St,,Phoenix,AZ,850341913,,,2023-02-04,292.68,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103945,500103940,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2023-02-02,161.25,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103946,500103940,SB29,ORG,American Airlines,,,,,,1 Skyview Dr,,Fort Worth,TX,761551801,,,2023-02-02,342.90,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103947,500103940,SB29,ORG,American Express,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-02-19,4.93,0.00,Non-Contribution Account: Credit Card Fees,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103948,500103940,SB29,ORG,American Express,,,,,,1030 Delta Blvd,,Atlanta,GA,303541989,,,2023-02-19,350.00,0.00,Non-Contribution Account: Credit Card Fees,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103950,500103940,SB29,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,Fl 4,Washington,DC,200017403,,,2023-01-26,208.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103949,500103940,SB29,ORG,Amtrak,,,,,,1 Massachusetts Ave NW,Fl 4,Washington,DC,200017403,,,2023-02-03,107.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103953,500103940,SB29,ORG,Best Buy,,,,,,7075 Flying Cloud Dr,,Eden Prairie,MN,553443532,,,2023-01-28,86.54,0.00,Non-Contribution Account: Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103952,500103940,SB29,ORG,Best Buy,,,,,,7075 Flying Cloud Dr,,Eden Prairie,MN,553443532,,,2023-02-11,432.99,0.00,Non-Contribution Account: Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103954,500103940,SB29,ORG,Best Buy,,,,,,7075 Flying Cloud Dr,,Eden Prairie,MN,553443532,,,2023-02-13,614.79,0.00,Non-Contribution Account: Office Supplies,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103963,500103940,SB29,ORG,Expedia,,,,,,333 108th Ave NE,,Bellevue,WA,980045703,,,2023-01-23,317.79,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103962,500103940,SB29,ORG,Expedia,,,,,,333 108th Ave NE,,Bellevue,WA,980045703,,,2023-02-16,24.00,0.00,Non-Contribution Account: Lodging,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103966,500103940,SB29,ORG,"Github, Inc.",,,,,,275 Brannan St,,San Francisco,CA,941072016,,,2023-01-29,52.00,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103967,500103940,SB29,ORG,Gravitate Coworking,,,,,,500 Locust St,,Des Moines,IA,503094104,,,2023-02-12,175.00,0.00,Non-Contribution Account: Venue Rental,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103970,500103940,SB29,ORG,JetBlue,,,,,,6322 S 3000 E,Ste G10,Salt Lake City,UT,841216945,,,2023-01-31,83.00,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103971,500103940,SB29,ORG,JetBlue,,,,,,6322 S 3000 E,Ste G10,Salt Lake City,UT,841216945,,,2023-01-31,120.30,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103975,500103940,SB29,ORG,Lusha,,,,,,1177 Avenue Of The Americas,Fl 5,New York,NY,100362714,,,2023-01-24,-348.00,0.00,Non-Contribution Account: Software,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103977,500103940,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-25,13.61,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
SB29,C00654053,500103978,500103940,SB29,ORG,Lyft,,,,,,185 Berry St,Ste 5000,San Francisco,CA,941072503,,,2023-01-25,26.19,0.00,Non-Contribution Account: Travel,,,,,,,,,,,,,,,,,,,X,*
