form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00404301,EB7268,,,ORG,United States Postal Service,,,,,,15209 W. Sunset Blvd.,,Pacific Palisades,CA,90272,,,2024-08-16,504.00,,Stamps,003,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7271,,,ORG,GoDaddy.com,,,,,,14455 N. Hayden Rd.,,Scottsdale,AZ,85260,,,2024-08-21,0.65,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7274,,,ORG,GoDaddy.com,,,,,,14455 N. Hayden Rd.,,Scottsdale,AZ,85260,,,2024-08-26,55.16,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7272,,,ORG,GoDaddy.com,,,,,,14455 N. Hayden Rd.,,Scottsdale,AZ,85260,,,2024-08-26,19.99,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7273,,,ORG,GoDaddy.com,,,,,,14455 N. Hayden Rd.,,Scottsdale,AZ,85260,,,2024-08-27,112.32,,Website,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7266,,,ORG,Group Fore Production,,,,,,"1259 El Camino Real, #153",,Menlo Park,CA,94025,,,2024-08-30,545.86,,Club Memorabilia,003,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7269,,,ORG,The Miller Group,,,,,,1516 S Bundy Dr #200,,Los Angeles,CA,90025,,,2024-08-30,520.13,,Club Fundraising Event Post Cards,003,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7374,,,PTY,California Democratic Party,,,,,,"1401 21st Street, Suite 200",,Sacramento,CA,95811,,,2024-09-05,610.00,,Insurance,001,,California Democratic Party,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7375,,,ORG,MailChimp,,,,,,675 Ponce de Leon Ave NE,Suite 5000,Atlanta,GA,30308,,,2024-09-05,74.00,,Member Communication,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7372,,,ORG,Northern Sun,,,,,,2916 E Lake St,,Minneapolis,MN,55406,,,2024-09-06,70.00,,Memorabillia,003,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7376,,,ORG,Intuit,,,,,,2700 Coast Avenue,,Mountain View,CA,94043,,,2024-09-09,30.00,,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7373,,,ORG,Thyme Cafe & Market,,,,,,1630 Ocean Park Blvd.,,Santa Monica,CA,90405,,,2024-09-09,2096.75,,Club Event Venue,003,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7379,,,ORG,Nation Builder,,,,,,PO Box 811428,,Los Angeles,CA,90081,,,2024-09-20,266.11,,Merchant Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00404301,EB7378,,,ORG,GoDaddy.com,,,,,,14455 N. Hayden Rd.,,Scottsdale,AZ,85260,,,2024-09-25,19.99,,Website,001,,,,,,,,,,,,,,,,,,,
