form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00436998,SB21B.5531,,,ORG,Authorize.net,,,,,,10800 NE 8th Street,Suite 600,Bellevue,WA,98004,,,2023-11-02,25.00,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5534,,,ORG,Authorize.net,,,,,,10800 NE 8th Street,Suite 600,Bellevue,WA,98004,O2023,,2023-12-04,25.00,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5520,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-07-03,187.20,,Credit Card Processing Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5542,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-07-20,484.20,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5542.0,SB21B.5542,SB21B,ORG,The Monocle on Capitol Hill,,,,,,107 D street NE Washington,,Washington,DC,20002,O2023,,2023-07-20,484.20,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.5522,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-08-01,187.20,,Credit Card Processing Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5540,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-08-09,645.60,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5540.0,SB21B.5540,SB21B,ORG,The Monocle on Capitol Hill,,,,,,107 D street NE Washington,,Washington,DC,20002,O2023,,2023-08-09,645.60,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.5524,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-09-01,187.20,,Credit Card Processing Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5683,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-09-15,228.80,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5683.0,SB21B.5683,SB21B,ORG,Paraiso,,,,,,1101 Pennsylvania Avenue SE,Unit 1,Washington,DC,20003,O2023,,2023-09-15,228.80,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.5527,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-10-02,187.20,,Credit Card Processing Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5517,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-10-17,1048.32,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5517.0,SB21B.5517,SB21B,ORG,Paraiso,,,,,,1101 Pennsylvania Avenue SE,Unit 1,Washington,DC,20003,O2023,,2023-10-17,1048.32,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.5529,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-10-31,13.00,,Bank Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5530,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-11-01,187.20,,Credit Card Processing Fees,003,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5509,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-11-20,1795.60,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5509.0,SB21B.5509,SB21B,ORG,The Monocle on Capitol Hill,,,,,,107 D street NE Washington,,Washington,DC,20002,O2023,,2023-11-20,495.60,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.5509.1,SB21B.5509,SB21B,ORG,The Monocle on Capitol Hill,,,,,,107 D street NE Washington,,Washington,DC,20002,O2023,,2023-11-20,300.00,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.5509.2,SB21B.5509,SB21B,ORG,Osteria Morini Washington,,,,,,301 Water Street SE,,Washington,DC,20003,O2023,,2023-11-20,1000.00,,Catering,003,,,,,,,,,,,,,,,,,,X,
SB21B,C00436998,SB21B.5533,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-12-01,187.20,,Credit Card Processing Fees,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5514,,,ORG,Bank of America,,,,,,PO Box 15731,,Wilmington,DE,19886,O2023,,2023-12-29,1700.00,,Credit Card Payment,001,,,,,,,,,,,,,,,,,,,
SB21B,C00436998,SB21B.5514.0,SB21B.5514,SB21B,ORG,Osteria Morini Washington,,,,,,301 Water Street SE,,Washington,DC,20003,O2023,,2023-12-29,1700.00,,Catering,003,,,,,,,,,,,,,,,,,,X,
